hmode,h,axis,aoa,mach0,mach1,n_cells,drift,gamma,n_stages,BaryCDI_l2_mean,Linear_l2_mean,FFD_l2_mean,BaryCDI_linf_max,Linear_linf_max,FFD_linf_max,BaryCDI_w2_mean,Linear_w2_mean,FFD_w2_mean,BaryCDI_cd_err_mean,Linear_cd_err_mean,FFD_cd_err_mean,BaryCDI_cl_err_mean,Linear_cl_err_mean,FFD_cl_err_mean,BaryCDI_cl_abs_max,Linear_cl_abs_max,FFD_cl_abs_max,cd_ref_mean,cl_ref_mean,ffd_backfilled,BaryCDI_l2band_mean,Linear_l2band_mean,FFD_l2band_mean,BaryCDI_dbeta_mean,Linear_dbeta_mean,FFD_dbeta_mean,BaryCDI_sharpness,Linear_sharpness,FFD_sharpness,BaryCDI_rh_mean,Linear_rh_mean,FFD_rh_mean,BaryCDI_offline_s,BaryCDI_recon_s,BaryCDI_total_s,FFD_offline_s,FFD_recon_s,FFD_total_s,Linear_recon_s,interp_setup_s,interp_s,ipfp_res,ipfp_res_l2,ipfp_converged,ipfp_iters,ipfp_time_s,gate_T,gate_S,disp_T,den_T_max,path
eig,0.025,mach,0.0,0.8,0.9,14178,null,0.001,9,0.02293509490761496,0.03029539114395383,0.02175141858527878,0.30823825774743074,0.3805096864700319,0.49482318043124385,0.03078088084879304,0.03464476252508611,0.04781160720324229,0.00046363109498181814,0.0007900158322713674,0.003049983700766664,0.0023039284042186813,0.014028579431983459,0.031371169679611656,1.903944371353678,1.9117383741970595,1.9076174081045854,0.018998579180271997,1.7354993160921375,,0.029183119550700545,0.05093174285459476,0.03960032364073092,nan,nan,nan,0.2952054765312341,0.3046713039530414,1.2202603223766764,nan,nan,nan,110.41578890100209,0.27036916299402947,110.68615806399612,0.006849188001069706,0.22523547699529445,0.23208466499636415,0.0006632119984715246,0.011537938000401482,0.5078078440055833,9.462496564083267e-08,4.679198532197079e-08,True,476,110.41578890100209,0,0,0.10220722002590947,2.753424000702987e+32,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M0.80-0.90/drift_null/gmin0.001
eig,0.025,mach,0.0,0.9,1.0,14178,null,0.001,9,0.03305185306234873,0.035745662517829596,0.020847403375466315,0.5392130536846267,0.4044692397117615,0.449806308560712,0.06526441931187622,0.04890256808027317,0.02983435891599935,0.004719778264843957,0.00039857639530288574,0.0016182606623810884,0.011129702927058997,0.0037646697947414745,0.02595407597382884,1.5271840519927913,1.5423804803499392,1.5447416469016724,0.027041769446186872,1.4503216666114114,,0.07786604660936693,0.0671370797485973,0.03781279795946724,nan,nan,nan,0.7871442974492951,0.6908389871532612,1.0073416627806338,nan,nan,nan,119.48915724600374,0.29324075399927096,119.78239800000301,0.007782666994899046,0.2211761340004159,0.22895880099531496,0.0006880270011606626,0.011296573000436183,0.5264036119988305,9.83004468935178e-08,3.134496696406946e-08,True,592,119.48915724600374,0,0,0.4086804244200717,5.475630325858705e+62,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M0.90-1.00/drift_null/gmin0.001
eig,0.025,mach,0.0,1.0,1.1,14178,null,0.001,9,0.023469878819305068,0.03700505962621573,0.021824199560647753,0.5253948270465159,0.5451236248016358,0.538814864215196,0.03698322553233703,0.05126256069895143,0.03409727474355621,0.0017214039630090326,0.0006946640076017282,0.0007188343284929377,0.004038679375426642,0.00473295693184434,0.014560879445559196,1.3413240506941404,1.3340107180593195,1.3512646308795841,0.025991492717672027,1.2715064258135511,,0.04155750457483865,0.07300496167437066,0.03203033378846705,nan,nan,nan,1.198824825756965,1.0723491397909035,1.2793581018782996,nan,nan,nan,111.10027826018631,0.26522747054696083,111.36550573073328,0.008230911567807198,0.22397912945598364,0.23221004102379084,0.0006825989112257957,0.011369282379746437,0.5012611234560609,9.886491625366034e-08,3.4838842871127674e-08,True,513,111.10027826018631,0,0,0.17803254923729883,3.6387530711268734e+49,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M1.00-1.10/drift_null/gmin0.001
eig,0.025,mach,0.0,1.1,1.2,14178,null,0.001,9,0.02741386674587025,0.03247163597739042,0.017598923386764026,0.47778461407492345,0.5417252540588378,0.44476545245678567,0.06353122722930639,0.04220959235919115,0.021910598701914818,0.0004930181093302349,0.0006373860203771697,0.0014053221541577526,0.008143988257317868,0.0033407280229947015,0.022010434029856068,1.1705740590677394,1.1710032484060273,1.2099007971019773,0.020776967718327023,1.1097159568883825,,0.0573915130696399,0.08985880232467058,0.03857154445340621,nan,nan,nan,0.7885759220050635,0.8793589894569491,1.0658647790663949,nan,nan,nan,106.84225386398612,0.26401102199452,107.10626488598064,0.007393451989628375,0.22232186695327982,0.2297153189429082,0.0007109559956006706,0.011265579028986394,0.4983115670038387,8.962868136563884e-08,2.7233630645877494e-08,True,508,106.84225386398612,0,0,0.04090483106577344,86611521144434.7,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M1.10-1.20/drift_null/gmin0.001
eig,0.025,mach,0.0,1.2,1.3,14178,null,0.001,9,0.02177146640152169,0.02702835586566296,0.012405185718116498,0.4463464104206145,0.47996468544006343,0.41024400760984836,0.03813381208591862,0.01462275045315479,0.007597151118524082,0.001146988322983533,0.00042709013654366714,0.0008800582339647622,0.0017395986620413935,0.0023098187172959023,0.012330567913940568,1.0146250484353585,1.0143047021567924,1.0201976698095465,0.022132467191503778,0.9506009514926039,,0.043479416254683115,0.08025081069945174,0.033450349684004156,nan,nan,nan,0.5105510710471882,0.9684457555007435,0.7985012444803101,nan,nan,nan,103.00626096400083,0.2640935170056764,103.2703544810065,0.006578099993930664,0.22589067700027954,0.2324687769942102,0.0006907839997438714,0.011403785996662918,0.50208133799606,9.036020287567226e-08,3.142053592292287e-08,True,552,103.00626096400083,0,0,0.11049385718998861,3.016203265264466e+26,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M1.20-1.30/drift_null/gmin0.001
eig,0.025,mach,0.0,1.3,1.4,14178,null,0.001,9,0.018508948272658213,0.022781622390052932,0.01124948417706433,0.4324178811468804,0.49966206550598136,0.3788577170067633,0.035724868901552444,0.019014734471367437,0.013179492622436971,0.0008064052027046902,0.0001627396170270345,0.0007371298764484404,0.0018604109839788219,0.00299338169543976,0.003534368640182565,0.8668384955133628,0.8660982042667221,0.868197415421628,0.02068192312900262,0.8195398278460284,,0.028626810828109226,0.06395854199213431,0.024322008451970772,nan,nan,nan,0.543633866638364,0.6386120701556732,0.928111331756068,nan,nan,nan,103.55278896700474,0.26323007800237974,103.81601904500712,0.0063956939993659034,0.22226588399644243,0.22866157799580833,0.0006908659997861832,0.011281270999461412,0.49747059299988905,9.836752923320091e-08,4.009078872439173e-08,True,535,103.55278896700474,0,0,0.1210158041808009,1.4642203030890025e+34,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M1.30-1.40/drift_null/gmin0.001
eig,0.025,mach,0.0,1.4,1.5,14178,null,0.001,9,0.01556580678655007,0.017969684489217045,0.008119608411138271,0.37160858518065365,0.42637851238250724,0.38755014951777644,0.025839592977961942,0.016375269971348125,0.00783666504409412,0.0011966382576863296,8.322467856235656e-05,0.00153384106643401,0.0036360325257195716,0.00038949550910880347,0.006271738089915879,0.7444980095049722,0.7474212849965505,0.7501637607901167,0.016716337289495495,0.7054520635007007,,0.028341213518587524,0.05056556924351167,0.02058232626503189,nan,nan,nan,0.6604883915796221,0.9873981320356424,0.8210007960022236,nan,nan,nan,114.57498864300578,0.26967278799565975,114.84466143100144,0.011431068000092637,0.2287915630004136,0.24022263100050623,0.0006463519966928288,0.011649968000710942,0.5107628559999284,9.843071602233522e-08,4.082676894487265e-08,True,667,114.57498864300578,0,0,0.056327583852951404,2125995053.902054,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M1.40-1.50/drift_null/gmin0.001
eig,0.025,mach,0.0,1.5,1.6,14178,null,0.001,9,0.013319016644640086,0.013629918946952724,0.007007788058198416,0.27754585695980305,0.25256540775299063,0.297835819377928,0.02520130110334415,0.013173333428219261,0.006127572011662319,0.0011303369178635669,2.3147105276507788e-05,0.0009187421166829668,0.004503042830204652,0.00011084690928418893,0.002907377907272616,0.6464350763162537,0.6482122688001968,0.6521764787630486,0.01446055605864703,0.6151080673116787,,0.025239726785332452,0.03487639240828002,0.02241613388676257,nan,nan,nan,0.7818475448583581,1.0098096283058111,0.9786495142417014,nan,nan,nan,109.53837944194674,0.27211290202103555,109.81049234396778,0.008567854994907975,0.23118123493622988,0.23974908993113786,0.0006754100322723389,0.011679504066705704,0.5156515850685537,9.365449393783365e-08,3.728797691062983e-08,True,578,109.53837944194674,0,0,0.03509843414674633,220976.89120686406,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M1.50-1.60/drift_null/gmin0.001
eig,0.025,mach,0.0,1.6,1.7,14178,null,0.001,9,0.009652587220325262,0.009634788045739348,0.0035936623760147914,0.3221705522811287,0.21437619924545293,0.2229253419376951,0.02152224918118427,0.010290482904291652,0.004236674927222791,0.001237040915588536,1.3032139418354574e-05,0.0006422763080145337,0.003743537124593324,7.292288365141126e-05,0.003689774956343841,0.5676427307140511,0.5691595332912968,0.5690132332056312,0.012873854992182512,0.5422056239775418,,0.011784587961124348,0.01682274633280276,0.006059428664582473,nan,nan,nan,1.0287715496454102,0.9987104038584945,0.837423945528628,nan,nan,nan,111.20741084899782,0.2977876790027949,111.50519852800062,0.007516313999076374,0.2220322689972818,0.22954858299635816,0.000686096005665604,0.011220038002647925,0.5317284280026797,9.709803894253355e-08,3.520669339868081e-08,True,647,111.20741084899782,0,0,0.02434755977305376,5556.09597616898,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M1.60-1.70/drift_null/gmin0.001
eig,0.025,mach,0.0,1.7,1.8,14178,null,0.001,9,0.007244755277728176,0.007108803915660731,0.0020017354221536347,0.31710972908796276,0.17157201766967778,0.15465559706154353,0.018852729945238993,0.008044049474097993,0.004961228952899796,0.001043170019799552,7.645217826637118e-06,0.00029246773484297367,0.004407839648897577,2.9380078527251206e-05,0.001306379580023726,0.5039561263814536,0.5045536064955568,0.5038238965396146,0.011671671695359145,0.48224361762463475,,0.00862550556076431,0.012319256342090835,0.0040741138083200635,nan,nan,nan,1.167467847989422,0.9654431470661549,0.890977157038519,nan,nan,nan,109.26358143700054,0.3027339429972926,109.56631537999783,0.0069219709985191,0.2334151910035871,0.2403371620021062,0.0007636379959876649,0.011915866001800168,0.5488314440008253,9.831664882220537e-08,3.948308791604296e-08,True,509,109.26358143700054,0,0,0.025659128425254467,26943.82346629724,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M1.70-1.80/drift_null/gmin0.001
eig,0.025,mach,0.0,1.8,1.9,14178,null,0.001,9,0.005746549082322139,0.005463829302184917,0.0028197718357334343,0.33882725509974376,0.1368711709976198,0.1748470654418981,0.016982744088837615,0.006761177141230359,0.004458387948756232,0.001015909346342303,3.719715786361146e-06,0.00021367142918755794,0.003460041350893376,6.128332299462326e-05,0.0013278606601102954,0.45037290596627816,0.4508670987140098,0.45132356831543646,0.010719655964195511,0.43208480288219003,,0.007162917961031158,0.009362394978193586,0.003899291046253406,nan,nan,nan,1.2546283623663521,0.9957433901046061,0.9824067762668713,nan,nan,nan,108.47282149270177,0.27770040929317474,108.75052190199494,0.008335297927260399,0.23825702257454395,0.24659232050180435,0.0006807548925280571,0.012205960229039192,0.5288464315235615,8.940698936754643e-08,3.40317094101396e-08,True,579,108.47282149270177,0,0,0.023956372233444583,6227.701466906501,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M1.80-1.90/drift_null/gmin0.001
eig,0.025,mach,0.0,1.9,2.0,14178,null,0.001,9,0.004670135559199293,0.003976337696807014,0.001483122392445283,0.3587592090781673,0.1170452594757081,0.13644584435004492,0.01723464262619121,0.006790140077593037,0.0017691381703992854,0.0007965183538802431,6.498119924385659e-06,6.020822439059374e-05,0.0038097887607945933,3.515048382263242e-05,0.0001481785983683475,0.4055263393577904,0.4056580636775138,0.4057158794628215,0.00992707639282046,0.3897114688308166,,0.006163998206625382,0.006898611784779407,0.0025070543069453406,nan,nan,nan,1.2258131532538217,0.9984806358594513,0.9576385736675618,nan,nan,nan,107.04362449306063,0.2628405879950151,107.30646508105565,0.009646613034419715,0.22277832694817334,0.23242493998259306,0.0006947460351511836,0.011273229029029608,0.4975893039954826,9.354414576279169e-08,3.8246182837755914e-08,True,561,107.04362449306063,0,0,0.026009942759872177,257464.12354163438,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M1.90-2.00/drift_null/gmin0.001
eig,0.025,mach,0.0,2.0,2.1,14178,null,0.001,9,0.0042987575428287406,0.003205290944329914,0.0012146120621287862,0.3746442925465403,0.0929955244064331,0.07961531771146868,0.016674147987140453,0.0052821977704516345,0.0012774901505614906,0.0008653797491724193,4.76902390012219e-06,5.837551207537552e-05,0.002893501890467202,1.712742905500707e-05,0.00020687950287537647,0.36676559999143216,0.3671603648176373,0.36725950302925514,0.009258008275207326,0.35349380518668766,,0.006459463446307316,0.0058294988881535045,0.002464542957027376,nan,nan,nan,1.497866969190215,0.9918152355245781,0.9848365762656621,nan,nan,nan,107.93600276300276,0.26319150200288277,108.19919426500564,0.006003087997669354,0.22353432099771453,0.22953740899538388,0.0006942620020709,0.011228978000872303,0.4986514670017641,9.797473499162379e-08,3.766526603789596e-08,True,615,107.93600276300276,0,0,0.01979245621384403,610.7283675777584,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M2.00-2.10/drift_null/gmin0.001
eig,0.025,mach,0.0,2.1,2.2,14178,null,0.001,9,0.0036805780814476363,0.0024130463078781395,0.0010249286214736586,0.3861115236590207,0.11605529785156254,0.12600952452477943,0.01399878957784045,0.0023516780991801275,0.000974925124059734,0.0008044264097589486,2.7721757524197917e-06,4.8347973079751315e-05,0.002287480418565382,9.842482249383049e-06,0.00026135875118016294,0.3339832303952489,0.3340775159284971,0.33394723184986075,0.008687248996070674,0.32230150480091474,,0.006094254245190018,0.004667327440313629,0.0021010061583061125,nan,nan,nan,1.3609375402493398,0.9988959344833792,0.9071947888238697,nan,nan,nan,110.47046698899067,0.2612552840000717,110.73172227299074,0.007094093001796864,0.22172151099948678,0.22881560400128365,0.000716121998266317,0.011288069988950156,0.4949828309909208,9.62534563164752e-08,3.4998070203291497e-08,True,675,110.47046698899067,0,0,0.01740183729496503,16.10514276184727,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M2.10-2.20/drift_null/gmin0.001
eig,0.025,mach,0.0,2.2,2.3,14178,null,0.001,9,0.0031242827116460033,0.00191998027338789,0.0009860999750190193,0.3974675723661476,0.07395954132080096,0.08616557559554794,0.01136283549968918,0.000930443835226681,0.0006673971070438294,0.0007676624647315408,2.316354225908143e-06,2.825306498007618e-05,0.002009484595379116,2.1328833906566728e-05,0.0001793506567745092,0.3056354368162961,0.3054893284491423,0.30557238457990854,0.00819311982047476,0.295237828117928,,0.005946933085459135,0.004012047445478429,0.002021952820908388,nan,nan,nan,1.2740230628586442,0.998691607530743,0.995387512773562,nan,nan,nan,116.41579733799153,0.2674566719942959,116.68325400998583,0.006921700012753718,0.22768298200389836,0.23460468201665208,0.0007332649984164163,0.011643263002042659,0.5075187769980403,9.434526404561439e-08,3.9131650504437254e-08,True,580,116.41579733799153,0,0,0.010647888732277719,7.231383108927815,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M2.20-2.30/drift_null/gmin0.001
eig,0.025,mach,0.0,2.3,2.4,14178,null,0.001,9,0.002633539704735282,0.0015378133619101326,0.0009027916323509436,0.40914655483487916,0.07977986335754395,0.10836313691069499,0.00982158909746171,0.0007531456434518159,0.0006260706212376402,0.0007091480242775124,1.553770136461557e-06,1.2679493581509488e-05,0.002034731708692123,1.0787712995471063e-05,8.434807660077463e-05,0.28084182523584605,0.2806072429983163,0.28064867406948335,0.0077567455712295695,0.27161004546178247,,0.005898729545424659,0.0031410248263918127,0.001999767576213592,nan,nan,nan,1.1286571961380916,0.9992875179711894,0.9853782580365221,nan,nan,nan,118.32878277194686,0.2643442590488121,118.59312703099567,0.007173515041358769,0.22178284300025553,0.2289563580416143,0.0007018690230324864,0.011280394974164665,0.49811173195485026,9.606594630895415e-08,3.6346801318112376e-08,True,591,118.32878277194686,0,0,0.010227435689371204,4.9691916597294234,outputs/Mach_interpolation/bump/iso/hessian/eig/h0.025/M2.30-2.40/drift_null/gmin0.001
