tol,t,variant,steps_to_tol,baseline_steps,speedup,steps_saved,per_step_ms
1.5443707508433836e-05,0.1,BaryCDI,175,4625,26.428571428571427,4450,0.8894742209622555
1.5443707508433836e-05,0.1,FFD,125,4625,37.0,4500,0.8897029984264908
1.5443707508433836e-05,0.1,Linear,300,4625,15.416666666666666,4325,0.889752309633261
1.5443707508433836e-05,0.1,cold,4625,4625,1.0,0,1.1462991698910234
1.5443707508433836e-05,0.2,BaryCDI,275,4575,16.636363636363637,4300,0.8901369304839962
1.5443707508433836e-05,0.2,FFD,200,4575,22.875,4375,0.8890807438027428
1.5443707508433836e-05,0.2,Linear,625,4575,7.32,3950,0.8885934506447253
1.5443707508433836e-05,0.2,cold,4575,4575,1.0,0,1.140096755047376
1.5443707508433836e-05,0.3,BaryCDI,400,4450,11.125,4050,0.8863925204072705
1.5443707508433836e-05,0.3,FFD,225,4450,19.77777777777778,4225,0.888023760235477
1.5443707508433836e-05,0.3,Linear,975,4450,4.564102564102564,3475,0.888768142189188
1.5443707508433836e-05,0.3,cold,4450,4450,1.0,0,1.1361538612632216
1.5443707508433836e-05,0.4,BaryCDI,450,4275,9.5,3825,0.8876178376941818
1.5443707508433836e-05,0.4,FFD,250,4275,17.1,4025,0.8865364187411688
1.5443707508433836e-05,0.4,Linear,1025,4275,4.170731707317073,3250,0.8870332245923603
1.5443707508433836e-05,0.4,cold,4275,4275,1.0,0,1.1336746533965592
1.5443707508433836e-05,0.5,BaryCDI,400,4025,10.0625,3625,0.8856468065564441
1.5443707508433836e-05,0.5,FFD,250,4025,16.1,3775,0.8862714198621103
1.5443707508433836e-05,0.5,Linear,1000,4025,4.025,3025,0.8856319809827392
1.5443707508433836e-05,0.5,cold,4025,4025,1.0,0,1.1289352217149293
1.5443707508433836e-05,0.6,BaryCDI,375,3925,10.466666666666667,3550,0.8842028594586503
1.5443707508433836e-05,0.6,FFD,250,3925,15.7,3675,0.886777171577124
1.5443707508433836e-05,0.6,Linear,975,3925,4.0256410256410255,2950,0.8869842382261462
1.5443707508433836e-05,0.6,cold,3925,3925,1.0,0,1.1248504271576751
1.5443707508433836e-05,0.7,BaryCDI,325,3900,12.0,3575,0.8843524318163086
1.5443707508433836e-05,0.7,FFD,225,3900,17.333333333333332,3675,0.8864962122067302
1.5443707508433836e-05,0.7,Linear,850,3900,4.588235294117647,3050,0.8862126238492071
1.5443707508433836e-05,0.7,cold,3900,3900,1.0,0,1.1208863688164017
1.5443707508433836e-05,0.8,BaryCDI,250,3975,15.9,3725,0.8840693290087838
1.5443707508433836e-05,0.8,FFD,225,3975,17.666666666666668,3750,0.8860442658993638
1.5443707508433836e-05,0.8,Linear,525,3975,7.571428571428571,3450,0.8842466781975828
1.5443707508433836e-05,0.8,cold,3975,3975,1.0,0,1.118582566592514
1.5443707508433836e-05,0.9,BaryCDI,125,3775,30.2,3650,0.8824415284238389
1.5443707508433836e-05,0.9,FFD,125,3775,30.2,3650,0.8856123416565437
1.5443707508433836e-05,0.9,Linear,75,3775,50.333333333333336,3700,0.8844619710260366
1.5443707508433836e-05,0.9,cold,3775,3775,1.0,0,1.115713907791332
1.5086396638357237e-05,0.1,BaryCDI,200,4700,23.5,4500,0.8894742209622555
1.5086396638357237e-05,0.1,FFD,150,4700,31.333333333333332,4550,0.8897029984264908
1.5086396638357237e-05,0.1,Linear,300,4700,15.666666666666666,4400,0.889752309633261
1.5086396638357237e-05,0.1,cold,4700,4700,1.0,0,1.1462991698910234
1.5086396638357237e-05,0.2,BaryCDI,300,4575,15.25,4275,0.8901369304839962
1.5086396638357237e-05,0.2,FFD,200,4575,22.875,4375,0.8890807438027428
1.5086396638357237e-05,0.2,Linear,675,4575,6.777777777777778,3900,0.8885934506447253
1.5086396638357237e-05,0.2,cold,4575,4575,1.0,0,1.140096755047376
1.5086396638357237e-05,0.3,BaryCDI,400,4475,11.1875,4075,0.8863925204072705
1.5086396638357237e-05,0.3,FFD,225,4475,19.88888888888889,4250,0.888023760235477
1.5086396638357237e-05,0.3,Linear,1000,4475,4.475,3475,0.888768142189188
1.5086396638357237e-05,0.3,cold,4475,4475,1.0,0,1.1361538612632216
1.5086396638357237e-05,0.4,BaryCDI,450,4300,9.555555555555555,3850,0.8876178376941818
1.5086396638357237e-05,0.4,FFD,250,4300,17.2,4050,0.8865364187411688
1.5086396638357237e-05,0.4,Linear,1025,4300,4.195121951219512,3275,0.8870332245923603
1.5086396638357237e-05,0.4,cold,4300,4300,1.0,0,1.1336746533965592
1.5086396638357237e-05,0.5,BaryCDI,400,4075,10.1875,3675,0.8856468065564441
1.5086396638357237e-05,0.5,FFD,250,4075,16.3,3825,0.8862714198621103
1.5086396638357237e-05,0.5,Linear,1025,4075,3.975609756097561,3050,0.8856319809827392
1.5086396638357237e-05,0.5,cold,4075,4075,1.0,0,1.1289352217149293
1.5086396638357237e-05,0.6,BaryCDI,375,3975,10.6,3600,0.8842028594586503
1.5086396638357237e-05,0.6,FFD,250,3975,15.9,3725,0.886777171577124
1.5086396638357237e-05,0.6,Linear,975,3975,4.076923076923077,3000,0.8869842382261462
1.5086396638357237e-05,0.6,cold,3975,3975,1.0,0,1.1248504271576751
1.5086396638357237e-05,0.7,BaryCDI,350,3950,11.285714285714286,3600,0.8843524318163086
1.5086396638357237e-05,0.7,FFD,250,3950,15.8,3700,0.8864962122067302
1.5086396638357237e-05,0.7,Linear,875,3950,4.514285714285714,3075,0.8862126238492071
1.5086396638357237e-05,0.7,cold,3950,3950,1.0,0,1.1208863688164017
1.5086396638357237e-05,0.8,BaryCDI,250,3975,15.9,3725,0.8840693290087838
1.5086396638357237e-05,0.8,FFD,225,3975,17.666666666666668,3750,0.8860442658993638
1.5086396638357237e-05,0.8,Linear,575,3975,6.913043478260869,3400,0.8842466781975828
1.5086396638357237e-05,0.8,cold,3975,3975,1.0,0,1.118582566592514
1.5086396638357237e-05,0.9,BaryCDI,150,3800,25.333333333333332,3650,0.8824415284238389
1.5086396638357237e-05,0.9,FFD,150,3800,25.333333333333332,3650,0.8856123416565437
1.5086396638357237e-05,0.9,Linear,75,3800,50.666666666666664,3725,0.8844619710260366
1.5086396638357237e-05,0.9,cold,3800,3800,1.0,0,1.115713907791332
1.473735263410966e-05,0.1,BaryCDI,200,4725,23.625,4525,0.8894742209622555
1.473735263410966e-05,0.1,FFD,175,4725,27.0,4550,0.8897029984264908
1.473735263410966e-05,0.1,Linear,375,4725,12.6,4350,0.889752309633261
1.473735263410966e-05,0.1,cold,4725,4725,1.0,0,1.1462991698910234
1.473735263410966e-05,0.2,BaryCDI,300,4625,15.416666666666666,4325,0.8901369304839962
1.473735263410966e-05,0.2,FFD,225,4625,20.555555555555557,4400,0.8890807438027428
1.473735263410966e-05,0.2,Linear,700,4625,6.607142857142857,3925,0.8885934506447253
1.473735263410966e-05,0.2,cold,4625,4625,1.0,0,1.140096755047376
1.473735263410966e-05,0.3,BaryCDI,475,4500,9.473684210526315,4025,0.8863925204072705
1.473735263410966e-05,0.3,FFD,225,4500,20.0,4275,0.888023760235477
1.473735263410966e-05,0.3,Linear,1025,4500,4.390243902439025,3475,0.888768142189188
1.473735263410966e-05,0.3,cold,4500,4500,1.0,0,1.1361538612632216
1.473735263410966e-05,0.4,BaryCDI,450,4300,9.555555555555555,3850,0.8876178376941818
1.473735263410966e-05,0.4,FFD,250,4300,17.2,4050,0.8865364187411688
1.473735263410966e-05,0.4,Linear,1075,4300,4.0,3225,0.8870332245923603
1.473735263410966e-05,0.4,cold,4300,4300,1.0,0,1.1336746533965592
1.473735263410966e-05,0.5,BaryCDI,425,4125,9.705882352941176,3700,0.8856468065564441
1.473735263410966e-05,0.5,FFD,250,4125,16.5,3875,0.8862714198621103
1.473735263410966e-05,0.5,Linear,1050,4125,3.9285714285714284,3075,0.8856319809827392
1.473735263410966e-05,0.5,cold,4125,4125,1.0,0,1.1289352217149293
1.473735263410966e-05,0.6,BaryCDI,400,4025,10.0625,3625,0.8842028594586503
1.473735263410966e-05,0.6,FFD,250,4025,16.1,3775,0.886777171577124
1.473735263410966e-05,0.6,Linear,975,4025,4.128205128205129,3050,0.8869842382261462
1.473735263410966e-05,0.6,cold,4025,4025,1.0,0,1.1248504271576751
1.473735263410966e-05,0.7,BaryCDI,350,4000,11.428571428571429,3650,0.8843524318163086
1.473735263410966e-05,0.7,FFD,250,4000,16.0,3750,0.8864962122067302
1.473735263410966e-05,0.7,Linear,900,4000,4.444444444444445,3100,0.8862126238492071
1.473735263410966e-05,0.7,cold,4000,4000,1.0,0,1.1208863688164017
1.473735263410966e-05,0.8,BaryCDI,275,4000,14.545454545454545,3725,0.8840693290087838
1.473735263410966e-05,0.8,FFD,225,4000,17.77777777777778,3775,0.8860442658993638
1.473735263410966e-05,0.8,Linear,600,4000,6.666666666666667,3400,0.8842466781975828
1.473735263410966e-05,0.8,cold,4000,4000,1.0,0,1.118582566592514
1.473735263410966e-05,0.9,BaryCDI,150,3825,25.5,3675,0.8824415284238389
1.473735263410966e-05,0.9,FFD,150,3825,25.5,3675,0.8856123416565437
1.473735263410966e-05,0.9,Linear,75,3825,51.0,3750,0.8844619710260366
1.473735263410966e-05,0.9,cold,3825,3825,1.0,0,1.115713907791332
1.4396384230671318e-05,0.1,BaryCDI,200,4775,23.875,4575,0.8894742209622555
1.4396384230671318e-05,0.1,FFD,175,4775,27.285714285714285,4600,0.8897029984264908
1.4396384230671318e-05,0.1,Linear,375,4775,12.733333333333333,4400,0.889752309633261
1.4396384230671318e-05,0.1,cold,4775,4775,1.0,0,1.1462991698910234
1.4396384230671318e-05,0.2,BaryCDI,325,4650,14.307692307692308,4325,0.8901369304839962
1.4396384230671318e-05,0.2,FFD,225,4650,20.666666666666668,4425,0.8890807438027428
1.4396384230671318e-05,0.2,Linear,775,4650,6.0,3875,0.8885934506447253
1.4396384230671318e-05,0.2,cold,4650,4650,1.0,0,1.140096755047376
1.4396384230671318e-05,0.3,BaryCDI,500,4575,9.15,4075,0.8863925204072705
1.4396384230671318e-05,0.3,FFD,225,4575,20.333333333333332,4350,0.888023760235477
1.4396384230671318e-05,0.3,Linear,1075,4575,4.255813953488372,3500,0.888768142189188
1.4396384230671318e-05,0.3,cold,4575,4575,1.0,0,1.1361538612632216
1.4396384230671318e-05,0.4,BaryCDI,550,4400,8.0,3850,0.8876178376941818
1.4396384230671318e-05,0.4,FFD,250,4400,17.6,4150,0.8865364187411688
1.4396384230671318e-05,0.4,Linear,1150,4400,3.8260869565217392,3250,0.8870332245923603
1.4396384230671318e-05,0.4,cold,4400,4400,1.0,0,1.1336746533965592
1.4396384230671318e-05,0.5,BaryCDI,425,4150,9.764705882352942,3725,0.8856468065564441
1.4396384230671318e-05,0.5,FFD,275,4150,15.090909090909092,3875,0.8862714198621103
1.4396384230671318e-05,0.5,Linear,1075,4150,3.86046511627907,3075,0.8856319809827392
1.4396384230671318e-05,0.5,cold,4150,4150,1.0,0,1.1289352217149293
1.4396384230671318e-05,0.6,BaryCDI,400,4050,10.125,3650,0.8842028594586503
1.4396384230671318e-05,0.6,FFD,275,4050,14.727272727272727,3775,0.886777171577124
1.4396384230671318e-05,0.6,Linear,1000,4050,4.05,3050,0.8869842382261462
1.4396384230671318e-05,0.6,cold,4050,4050,1.0,0,1.1248504271576751
1.4396384230671318e-05,0.7,BaryCDI,350,4025,11.5,3675,0.8843524318163086
1.4396384230671318e-05,0.7,FFD,250,4025,16.1,3775,0.8864962122067302
1.4396384230671318e-05,0.7,Linear,900,4025,4.472222222222222,3125,0.8862126238492071
1.4396384230671318e-05,0.7,cold,4025,4025,1.0,0,1.1208863688164017
1.4396384230671318e-05,0.8,BaryCDI,275,4050,14.727272727272727,3775,0.8840693290087838
1.4396384230671318e-05,0.8,FFD,250,4050,16.2,3800,0.8860442658993638
1.4396384230671318e-05,0.8,Linear,600,4050,6.75,3450,0.8842466781975828
1.4396384230671318e-05,0.8,cold,4050,4050,1.0,0,1.118582566592514
1.4396384230671318e-05,0.9,BaryCDI,175,3825,21.857142857142858,3650,0.8824415284238389
1.4396384230671318e-05,0.9,FFD,175,3825,21.857142857142858,3650,0.8856123416565437
1.4396384230671318e-05,0.9,Linear,75,3825,51.0,3750,0.8844619710260366
1.4396384230671318e-05,0.9,cold,3825,3825,1.0,0,1.115713907791332
1.4063304588194985e-05,0.1,BaryCDI,200,4800,24.0,4600,0.8894742209622555
1.4063304588194985e-05,0.1,FFD,175,4800,27.428571428571427,4625,0.8897029984264908
1.4063304588194985e-05,0.1,Linear,400,4800,12.0,4400,0.889752309633261
1.4063304588194985e-05,0.1,cold,4800,4800,1.0,0,1.1462991698910234
1.4063304588194985e-05,0.2,BaryCDI,350,4675,13.357142857142858,4325,0.8901369304839962
1.4063304588194985e-05,0.2,FFD,250,4675,18.7,4425,0.8890807438027428
1.4063304588194985e-05,0.2,Linear,775,4675,6.032258064516129,3900,0.8885934506447253
1.4063304588194985e-05,0.2,cold,4675,4675,1.0,0,1.140096755047376
1.4063304588194985e-05,0.3,BaryCDI,525,4600,8.761904761904763,4075,0.8863925204072705
1.4063304588194985e-05,0.3,FFD,250,4600,18.4,4350,0.888023760235477
1.4063304588194985e-05,0.3,Linear,1075,4600,4.27906976744186,3525,0.888768142189188
1.4063304588194985e-05,0.3,cold,4600,4600,1.0,0,1.1361538612632216
1.4063304588194985e-05,0.4,BaryCDI,575,4425,7.695652173913044,3850,0.8876178376941818
1.4063304588194985e-05,0.4,FFD,250,4425,17.7,4175,0.8865364187411688
1.4063304588194985e-05,0.4,Linear,1150,4425,3.847826086956522,3275,0.8870332245923603
1.4063304588194985e-05,0.4,cold,4425,4425,1.0,0,1.1336746533965592
1.4063304588194985e-05,0.5,BaryCDI,450,4175,9.277777777777779,3725,0.8856468065564441
1.4063304588194985e-05,0.5,FFD,275,4175,15.181818181818182,3900,0.8862714198621103
1.4063304588194985e-05,0.5,Linear,1075,4175,3.883720930232558,3100,0.8856319809827392
1.4063304588194985e-05,0.5,cold,4175,4175,1.0,0,1.1289352217149293
1.4063304588194985e-05,0.6,BaryCDI,425,4075,9.588235294117647,3650,0.8842028594586503
1.4063304588194985e-05,0.6,FFD,275,4075,14.818181818181818,3800,0.886777171577124
1.4063304588194985e-05,0.6,Linear,1025,4075,3.975609756097561,3050,0.8869842382261462
1.4063304588194985e-05,0.6,cold,4075,4075,1.0,0,1.1248504271576751
1.4063304588194985e-05,0.7,BaryCDI,350,4075,11.642857142857142,3725,0.8843524318163086
1.4063304588194985e-05,0.7,FFD,250,4075,16.3,3825,0.8864962122067302
1.4063304588194985e-05,0.7,Linear,950,4075,4.2894736842105265,3125,0.8862126238492071
1.4063304588194985e-05,0.7,cold,4075,4075,1.0,0,1.1208863688164017
1.4063304588194985e-05,0.8,BaryCDI,275,4050,14.727272727272727,3775,0.8840693290087838
1.4063304588194985e-05,0.8,FFD,250,4050,16.2,3800,0.8860442658993638
1.4063304588194985e-05,0.8,Linear,650,4050,6.230769230769231,3400,0.8842466781975828
1.4063304588194985e-05,0.8,cold,4050,4050,1.0,0,1.118582566592514
1.4063304588194985e-05,0.9,BaryCDI,175,3875,22.142857142857142,3700,0.8824415284238389
1.4063304588194985e-05,0.9,FFD,175,3875,22.142857142857142,3700,0.8856123416565437
1.4063304588194985e-05,0.9,Linear,75,3875,51.666666666666664,3800,0.8844619710260366
1.4063304588194985e-05,0.9,cold,3875,3875,1.0,0,1.115713907791332
1.3737931189623688e-05,0.1,BaryCDI,225,4800,21.333333333333332,4575,0.8894742209622555
1.3737931189623688e-05,0.1,FFD,175,4800,27.428571428571427,4625,0.8897029984264908
1.3737931189623688e-05,0.1,Linear,400,4800,12.0,4400,0.889752309633261
1.3737931189623688e-05,0.1,cold,4800,4800,1.0,0,1.1462991698910234
1.3737931189623688e-05,0.2,BaryCDI,350,4700,13.428571428571429,4350,0.8901369304839962
1.3737931189623688e-05,0.2,FFD,250,4700,18.8,4450,0.8890807438027428
1.3737931189623688e-05,0.2,Linear,800,4700,5.875,3900,0.8885934506447253
1.3737931189623688e-05,0.2,cold,4700,4700,1.0,0,1.140096755047376
1.3737931189623688e-05,0.3,BaryCDI,550,4625,8.409090909090908,4075,0.8863925204072705
1.3737931189623688e-05,0.3,FFD,250,4625,18.5,4375,0.888023760235477
1.3737931189623688e-05,0.3,Linear,1100,4625,4.204545454545454,3525,0.888768142189188
1.3737931189623688e-05,0.3,cold,4625,4625,1.0,0,1.1361538612632216
1.3737931189623688e-05,0.4,BaryCDI,575,4450,7.739130434782608,3875,0.8876178376941818
1.3737931189623688e-05,0.4,FFD,275,4450,16.181818181818183,4175,0.8865364187411688
1.3737931189623688e-05,0.4,Linear,1250,4450,3.56,3200,0.8870332245923603
1.3737931189623688e-05,0.4,cold,4450,4450,1.0,0,1.1336746533965592
1.3737931189623688e-05,0.5,BaryCDI,450,4200,9.333333333333334,3750,0.8856468065564441
1.3737931189623688e-05,0.5,FFD,275,4200,15.272727272727273,3925,0.8862714198621103
1.3737931189623688e-05,0.5,Linear,1125,4200,3.7333333333333334,3075,0.8856319809827392
1.3737931189623688e-05,0.5,cold,4200,4200,1.0,0,1.1289352217149293
1.3737931189623688e-05,0.6,BaryCDI,425,4150,9.764705882352942,3725,0.8842028594586503
1.3737931189623688e-05,0.6,FFD,275,4150,15.090909090909092,3875,0.886777171577124
1.3737931189623688e-05,0.6,Linear,1025,4150,4.048780487804878,3125,0.8869842382261462
1.3737931189623688e-05,0.6,cold,4150,4150,1.0,0,1.1248504271576751
1.3737931189623688e-05,0.7,BaryCDI,375,4075,10.866666666666667,3700,0.8843524318163086
1.3737931189623688e-05,0.7,FFD,275,4075,14.818181818181818,3800,0.8864962122067302
1.3737931189623688e-05,0.7,Linear,950,4075,4.2894736842105265,3125,0.8862126238492071
1.3737931189623688e-05,0.7,cold,4075,4075,1.0,0,1.1208863688164017
1.3737931189623688e-05,0.8,BaryCDI,300,4075,13.583333333333334,3775,0.8840693290087838
1.3737931189623688e-05,0.8,FFD,250,4075,16.3,3825,0.8860442658993638
1.3737931189623688e-05,0.8,Linear,675,4075,6.037037037037037,3400,0.8842466781975828
1.3737931189623688e-05,0.8,cold,4075,4075,1.0,0,1.118582566592514
1.3737931189623688e-05,0.9,BaryCDI,175,3925,22.428571428571427,3750,0.8824415284238389
1.3737931189623688e-05,0.9,FFD,175,3925,22.428571428571427,3750,0.8856123416565437
1.3737931189623688e-05,0.9,Linear,100,3925,39.25,3825,0.8844619710260366
1.3737931189623688e-05,0.9,cold,3925,3925,1.0,0,1.115713907791332
1.3420085740677167e-05,0.1,BaryCDI,225,4950,22.0,4725,0.8894742209622555
1.3420085740677167e-05,0.1,FFD,200,4950,24.75,4750,0.8897029984264908
1.3420085740677167e-05,0.1,Linear,475,4950,10.421052631578947,4475,0.889752309633261
1.3420085740677167e-05,0.1,cold,4950,4950,1.0,0,1.1462991698910234
1.3420085740677167e-05,0.2,BaryCDI,375,4875,13.0,4500,0.8901369304839962
1.3420085740677167e-05,0.2,FFD,250,4875,19.5,4625,0.8890807438027428
1.3420085740677167e-05,0.2,Linear,875,4875,5.571428571428571,4000,0.8885934506447253
1.3420085740677167e-05,0.2,cold,4875,4875,1.0,0,1.140096755047376
1.3420085740677167e-05,0.3,BaryCDI,550,4625,8.409090909090908,4075,0.8863925204072705
1.3420085740677167e-05,0.3,FFD,275,4625,16.818181818181817,4350,0.888023760235477
1.3420085740677167e-05,0.3,Linear,1225,4625,3.7755102040816326,3400,0.888768142189188
1.3420085740677167e-05,0.3,cold,4625,4625,1.0,0,1.1361538612632216
1.3420085740677167e-05,0.4,BaryCDI,575,4450,7.739130434782608,3875,0.8876178376941818
1.3420085740677167e-05,0.4,FFD,275,4450,16.181818181818183,4175,0.8865364187411688
1.3420085740677167e-05,0.4,Linear,1275,4450,3.4901960784313726,3175,0.8870332245923603
1.3420085740677167e-05,0.4,cold,4450,4450,1.0,0,1.1336746533965592
1.3420085740677167e-05,0.5,BaryCDI,475,4250,8.947368421052632,3775,0.8856468065564441
1.3420085740677167e-05,0.5,FFD,275,4250,15.454545454545455,3975,0.8862714198621103
1.3420085740677167e-05,0.5,Linear,1150,4250,3.6956521739130435,3100,0.8856319809827392
1.3420085740677167e-05,0.5,cold,4250,4250,1.0,0,1.1289352217149293
1.3420085740677167e-05,0.6,BaryCDI,425,4200,9.882352941176471,3775,0.8842028594586503
1.3420085740677167e-05,0.6,FFD,300,4200,14.0,3900,0.886777171577124
1.3420085740677167e-05,0.6,Linear,1050,4200,4.0,3150,0.8869842382261462
1.3420085740677167e-05,0.6,cold,4200,4200,1.0,0,1.1248504271576751
1.3420085740677167e-05,0.7,BaryCDI,375,4150,11.066666666666666,3775,0.8843524318163086
1.3420085740677167e-05,0.7,FFD,275,4150,15.090909090909092,3875,0.8864962122067302
1.3420085740677167e-05,0.7,Linear,1000,4150,4.15,3150,0.8862126238492071
1.3420085740677167e-05,0.7,cold,4150,4150,1.0,0,1.1208863688164017
1.3420085740677167e-05,0.8,BaryCDI,300,4125,13.75,3825,0.8840693290087838
1.3420085740677167e-05,0.8,FFD,250,4125,16.5,3875,0.8860442658993638
1.3420085740677167e-05,0.8,Linear,700,4125,5.892857142857143,3425,0.8842466781975828
1.3420085740677167e-05,0.8,cold,4125,4125,1.0,0,1.118582566592514
1.3420085740677167e-05,0.9,BaryCDI,175,3950,22.571428571428573,3775,0.8824415284238389
1.3420085740677167e-05,0.9,FFD,200,3950,19.75,3750,0.8856123416565437
1.3420085740677167e-05,0.9,Linear,125,3950,31.6,3825,0.8844619710260366
1.3420085740677167e-05,0.9,cold,3950,3950,1.0,0,1.115713907791332
1.3109594072152282e-05,0.1,BaryCDI,225,4950,22.0,4725,0.8894742209622555
1.3109594072152282e-05,0.1,FFD,200,4950,24.75,4750,0.8897029984264908
1.3109594072152282e-05,0.1,Linear,475,4950,10.421052631578947,4475,0.889752309633261
1.3109594072152282e-05,0.1,cold,4950,4950,1.0,0,1.1462991698910234
1.3109594072152282e-05,0.2,BaryCDI,375,4875,13.0,4500,0.8901369304839962
1.3109594072152282e-05,0.2,FFD,275,4875,17.727272727272727,4600,0.8890807438027428
1.3109594072152282e-05,0.2,Linear,875,4875,5.571428571428571,4000,0.8885934506447253
1.3109594072152282e-05,0.2,cold,4875,4875,1.0,0,1.140096755047376
1.3109594072152282e-05,0.3,BaryCDI,600,4700,7.833333333333333,4100,0.8863925204072705
1.3109594072152282e-05,0.3,FFD,275,4700,17.09090909090909,4425,0.888023760235477
1.3109594072152282e-05,0.3,Linear,1250,4700,3.76,3450,0.888768142189188
1.3109594072152282e-05,0.3,cold,4700,4700,1.0,0,1.1361538612632216
1.3109594072152282e-05,0.4,BaryCDI,575,4550,7.913043478260869,3975,0.8876178376941818
1.3109594072152282e-05,0.4,FFD,275,4550,16.545454545454547,4275,0.8865364187411688
1.3109594072152282e-05,0.4,Linear,1325,4550,3.4339622641509435,3225,0.8870332245923603
1.3109594072152282e-05,0.4,cold,4550,4550,1.0,0,1.1336746533965592
1.3109594072152282e-05,0.5,BaryCDI,500,4275,8.55,3775,0.8856468065564441
1.3109594072152282e-05,0.5,FFD,300,4275,14.25,3975,0.8862714198621103
1.3109594072152282e-05,0.5,Linear,1200,4275,3.5625,3075,0.8856319809827392
1.3109594072152282e-05,0.5,cold,4275,4275,1.0,0,1.1289352217149293
1.3109594072152282e-05,0.6,BaryCDI,450,4250,9.444444444444445,3800,0.8842028594586503
1.3109594072152282e-05,0.6,FFD,300,4250,14.166666666666666,3950,0.886777171577124
1.3109594072152282e-05,0.6,Linear,1075,4250,3.953488372093023,3175,0.8869842382261462
1.3109594072152282e-05,0.6,cold,4250,4250,1.0,0,1.1248504271576751
1.3109594072152282e-05,0.7,BaryCDI,375,4150,11.066666666666666,3775,0.8843524318163086
1.3109594072152282e-05,0.7,FFD,275,4150,15.090909090909092,3875,0.8864962122067302
1.3109594072152282e-05,0.7,Linear,1075,4150,3.86046511627907,3075,0.8862126238492071
1.3109594072152282e-05,0.7,cold,4150,4150,1.0,0,1.1208863688164017
1.3109594072152282e-05,0.8,BaryCDI,325,4175,12.846153846153847,3850,0.8840693290087838
1.3109594072152282e-05,0.8,FFD,275,4175,15.181818181818182,3900,0.8860442658993638
1.3109594072152282e-05,0.8,Linear,775,4175,5.387096774193548,3400,0.8842466781975828
1.3109594072152282e-05,0.8,cold,4175,4175,1.0,0,1.118582566592514
1.3109594072152282e-05,0.9,BaryCDI,200,3975,19.875,3775,0.8824415284238389
1.3109594072152282e-05,0.9,FFD,200,3975,19.875,3775,0.8856123416565437
1.3109594072152282e-05,0.9,Linear,175,3975,22.714285714285715,3800,0.8844619710260366
1.3109594072152282e-05,0.9,cold,3975,3975,1.0,0,1.115713907791332
1.280628604448384e-05,0.1,BaryCDI,300,4975,16.583333333333332,4675,0.8894742209622555
1.280628604448384e-05,0.1,FFD,200,4975,24.875,4775,0.8897029984264908
1.280628604448384e-05,0.1,Linear,575,4975,8.652173913043478,4400,0.889752309633261
1.280628604448384e-05,0.1,cold,4975,4975,1.0,0,1.1462991698910234
1.280628604448384e-05,0.2,BaryCDI,400,4900,12.25,4500,0.8901369304839962
1.280628604448384e-05,0.2,FFD,300,4900,16.333333333333332,4600,0.8890807438027428
1.280628604448384e-05,0.2,Linear,900,4900,5.444444444444445,4000,0.8885934506447253
1.280628604448384e-05,0.2,cold,4900,4900,1.0,0,1.140096755047376
1.280628604448384e-05,0.3,BaryCDI,625,4725,7.56,4100,0.8863925204072705
1.280628604448384e-05,0.3,FFD,275,4725,17.181818181818183,4450,0.888023760235477
1.280628604448384e-05,0.3,Linear,1250,4725,3.78,3475,0.888768142189188
1.280628604448384e-05,0.3,cold,4725,4725,1.0,0,1.1361538612632216
1.280628604448384e-05,0.4,BaryCDI,600,4550,7.583333333333333,3950,0.8876178376941818
1.280628604448384e-05,0.4,FFD,275,4550,16.545454545454547,4275,0.8865364187411688
1.280628604448384e-05,0.4,Linear,1350,4550,3.3703703703703702,3200,0.8870332245923603
1.280628604448384e-05,0.4,cold,4550,4550,1.0,0,1.1336746533965592
1.280628604448384e-05,0.5,BaryCDI,525,4275,8.142857142857142,3750,0.8856468065564441
1.280628604448384e-05,0.5,FFD,300,4275,14.25,3975,0.8862714198621103
1.280628604448384e-05,0.5,Linear,1250,4275,3.42,3025,0.8856319809827392
1.280628604448384e-05,0.5,cold,4275,4275,1.0,0,1.1289352217149293
1.280628604448384e-05,0.6,BaryCDI,475,4250,8.947368421052632,3775,0.8842028594586503
1.280628604448384e-05,0.6,FFD,300,4250,14.166666666666666,3950,0.886777171577124
1.280628604448384e-05,0.6,Linear,1150,4250,3.6956521739130435,3100,0.8869842382261462
1.280628604448384e-05,0.6,cold,4250,4250,1.0,0,1.1248504271576751
1.280628604448384e-05,0.7,BaryCDI,400,4200,10.5,3800,0.8843524318163086
1.280628604448384e-05,0.7,FFD,275,4200,15.272727272727273,3925,0.8864962122067302
1.280628604448384e-05,0.7,Linear,1150,4200,3.652173913043478,3050,0.8862126238492071
1.280628604448384e-05,0.7,cold,4200,4200,1.0,0,1.1208863688164017
1.280628604448384e-05,0.8,BaryCDI,325,4175,12.846153846153847,3850,0.8840693290087838
1.280628604448384e-05,0.8,FFD,275,4175,15.181818181818182,3900,0.8860442658993638
1.280628604448384e-05,0.8,Linear,825,4175,5.0606060606060606,3350,0.8842466781975828
1.280628604448384e-05,0.8,cold,4175,4175,1.0,0,1.118582566592514
1.280628604448384e-05,0.9,BaryCDI,200,3975,19.875,3775,0.8824415284238389
1.280628604448384e-05,0.9,FFD,200,3975,19.875,3775,0.8856123416565437
1.280628604448384e-05,0.9,Linear,175,3975,22.714285714285715,3800,0.8844619710260366
1.280628604448384e-05,0.9,cold,3975,3975,1.0,0,1.115713907791332
