hmode,h,axis,aoa,n_cells,drift,gamma,n_stages,BaryCDI_l2_mean,Linear_l2_mean,FFD_l2_mean,BaryCDI_linf_max,Linear_linf_max,FFD_linf_max,BaryCDI_w2_mean,Linear_w2_mean,FFD_w2_mean,BaryCDI_cd_err_mean,Linear_cd_err_mean,FFD_cd_err_mean,BaryCDI_cl_err_mean,Linear_cl_err_mean,FFD_cl_err_mean,BaryCDI_cl_abs_max,Linear_cl_abs_max,FFD_cl_abs_max,cd_ref_mean,cl_ref_mean,ffd_backfilled,BaryCDI_l2band_mean,Linear_l2band_mean,FFD_l2band_mean,BaryCDI_dbeta_mean,Linear_dbeta_mean,FFD_dbeta_mean,BaryCDI_sharpness,Linear_sharpness,FFD_sharpness,BaryCDI_rh_mean,Linear_rh_mean,FFD_rh_mean,BaryCDI_offline_s,BaryCDI_recon_s,BaryCDI_total_s,FFD_offline_s,FFD_recon_s,FFD_total_s,Linear_recon_s,interp_setup_s,interp_s,ipfp_res,ipfp_res_l2,ipfp_converged,ipfp_iters,ipfp_time_s,gate_T,gate_S,disp_T,den_T_max,path
eig,0.0175,mach,4.0,41106,ffd,0.005,7,0.007386041144948238,0.012059532812805413,0.003305173440103707,0.3510671632531146,0.2784206390380859,0.18838481693906273,0.04926445230365544,0.04626623997921992,0.02680100645596244,9.787905418681763e-05,3.436893207706936e-05,0.0003370294146693279,0.005885881242611728,0.0003926129967855327,0.0028175829156880166,0.14998445521628428,0.15739186826443496,0.15469693414920382,0.015000789774987533,0.14014765444118507,,0.003740706553271863,0.019746557971948814,0.0034252516409411424,5.962734558872018,1.7115998845374938,1.8783704853864818,0.8316945770524643,1.050926669727927,0.9691327584174602,nan,0.042026532716808375,0.05243730236168757,449.4524478509993,0.5101444060128415,449.96259225701215,37.76200059200346,0.4034893229982117,38.16548991500167,0.0006768320017727092,0.0022449190000770614,0.9165574839862529,9.242216236771128e-08,3.8060441584790484e-08,True,404,449.4524478509993,0,0,0.060234590201721075,258982.19372758543,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/aoa4.00/drift_ffd/gmin0.005
eig,0.0175,mach,0.0,41106,ffd,0.005,7,0.005033397777587486,0.00973586374803443,0.002373689584683124,0.17538634261864683,0.14904961585998544,0.09727801049371676,0.03223904039587686,0.04889327951117139,0.02691446365326659,0.00015699512017647955,2.6616843733192634e-05,0.00013553913212299763,0.0007261804458800682,1.9192867947787442e-05,0.00018541586526531247,0.0016098583880782143,0.0010312428709167063,0.001323085911598061,0.014811396905040873,0.0010006955318978598,,0.001980856345531024,0.008140056839465538,0.0009940685013960122,1.1695738798673672,2.3737059379281105,0.20477634047459187,0.9458188311722229,1.010569818267652,0.8608097353470148,0.07333321141984932,0.15424016539213892,0.011953875769175787,405.79352726135403,0.7962524332106113,406.58977969456464,37.914975862018764,0.4133505495265126,38.32832641154528,0.0007807333022356033,0.0023102890700101852,1.212719894014299,8.956937236348494e-08,4.732083789978303e-08,True,314,405.79352726135403,0,0,0.009038458414417243,5.818525703900457e+52,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/drift_ffd/gmin0.005
eig,0.025,mach,2.0,20190,ffd,0.005,7,0.004973644229511252,0.008920085663156618,0.002427744640927073,0.2544315832431603,0.17723516225814828,0.11646841616136294,0.03460965413528335,0.049896081289566276,0.02545929537459003,5.682375481872529e-05,2.0201850131734854e-05,0.00021816975409913897,0.0033807124599639915,0.00012443803871131024,0.0036080677489400753,0.07698200696006824,0.07941168710792915,0.07814063564322847,0.014678344789011857,0.0708129554683154,,0.0022894427393317794,0.013235660867905084,0.0021898200935723533,0.5458322890610126,1.4716118204235475,0.3588496989138375,0.9593774329213421,1.0221560866469608,0.7766826313649792,0.07182014452255903,0.10596117489397264,0.060663895904615774,133.60319632399478,0.23885102200438268,133.84204734599916,36.86071676200663,0.18360646000655834,37.04432322201319,0.0009114449931075796,0.001142527995398268,0.4245153730007587,9.30355028572194e-08,3.565930499056711e-08,True,390,133.60319632399478,0,0,0.021209976608051642,7.322415000452488e+16,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.025/aoa2.00/drift_ffd/gmin0.005
eig,0.025,mach,4.0,20190,ffd,0.005,7,0.006441891373497111,0.010505811637517022,0.0030631550602309297,0.31471379062005655,0.23455219268798855,0.17753979516187712,0.04655912340888593,0.045369014838113765,0.02561509982117255,0.00015881511397474577,3.1421265090632154e-05,0.00023251687637144546,0.007480515392903376,0.00037439976249263135,0.007550067198416426,0.15345525558731887,0.15895957771247038,0.154192340990643,0.014837430883679769,0.1416385469904014,,0.0034569361856177433,0.017026329904007726,0.003493851379222304,5.370940726003946,1.8478355118177576,3.259714260284847,0.7955935032593062,1.0093248466160047,0.8241110835928872,nan,0.05187508937328314,0.082558831443312,96.6765608182177,0.22096200892701745,96.89752282714471,27.12332062376663,0.17240474186837673,27.295725365635008,0.0009424709714949131,0.0010601188987493515,0.3953781151212752,9.427233749192965e-08,3.118874177339118e-08,True,334,96.6765608182177,0,0,0.03567450870417352,27472.198610327567,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.025/aoa4.00/drift_ffd/gmin0.005
eig,0.025,mach,0.0,20190,ffd,0.005,7,0.004357249224665445,0.008375268000282788,0.002258137838355564,0.17627883048057047,0.12418022155761754,0.10139042934567577,0.02988461565853262,0.04863471578079089,0.024659593795065493,4.509535466540643e-05,2.432927764031739e-05,0.00018354093009123222,0.0005040378771662038,6.048601202643001e-05,0.00021778609677743844,0.0005497374449500481,0.0004499852842048072,0.000450932048719838,0.01460489960475077,0.0004885698415212166,,0.0017697836819315518,0.004838519413193854,0.00110842803587217,0.954388612214393,2.199645607493059,0.2563968056777289,1.2281549668178766,1.0264304660800947,0.8632074299950271,0.05944857531628758,0.14251912459821786,0.01525991474209472,125.51500014122576,0.24599977396428585,125.76099991519004,40.13325710222125,0.18463166058063507,40.317888762801886,0.0009926892817020416,0.0011486820876598358,0.4327775351703167,7.651445343981322e-08,1.8728292786051493e-08,True,321,125.51500014122576,0,0,0.0068995732242460054,8.429615982758016e+44,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.025/drift_ffd/gmin0.005
eig,0.0125,aoa,0.0,80889,ffd,0.005,7,0.005479447866078037,0.0018339457011054665,0.0015111869305154998,0.3019789717757846,0.13603467941284197,0.14339059744093197,0.03674764342221028,0.012378502257710712,0.011132754322840756,0.00039795143027372806,3.2183998079921235e-05,0.0001194213108097475,0.02318512901626229,0.00019334240710757632,0.002697333424094912,0.13213696916095075,0.1480374612154702,0.1447909457244423,0.017579971180926565,0.08200993909142615,,0.011588588776335458,0.0020245010506792,0.0015810983205795678,0.4832292160377689,0.05066919049691086,0.1765134680077417,1.423602410496916,1.0285727810073846,1.0137851805172302,0.015794526622096714,0.03620827369806304,0.02896585820969015,873.9429494822398,1.1468401458114386,875.0897896280512,29.289449671283364,0.9743881532922387,30.263837824575603,0.0008545275777578354,0.004065347835421562,2.126151390373707,9.431638431367517e-08,3.1715086246321036e-08,True,464,873.9429494822398,0,0,0.04311329887763338,2119.3480353675163,outputs/AoA_interpolation/diamond/iso/hessian/eig/h0.0125/M2.00/drift_ffd/gmin0.005
eig,0.0175,aoa,0.0,41106,ffd,0.005,7,0.004840762590074412,0.0014677358059716134,0.001467736694224399,0.29061148552840477,0.0825392246246337,0.08253918602109689,0.038145190090325125,0.012208381989337276,0.012208392044886086,0.00039187786330607203,3.672194675671467e-05,3.672039775223212e-05,0.021984818027172618,0.0002213076497592935,0.0002212423831669287,0.13452595814498927,0.14610666615377607,0.14610650135899406,0.017307936775881202,0.08048977452954853,,0.007881914023804098,0.001257565879100119,0.001257569639165831,0.6197525227139751,0.08769889793728128,0.08769889793728128,1.051613455917194,1.0246940650412657,1.0246927208073375,0.008311682177191266,0.034518942160450004,0.03451894246321641,295.4720310885459,0.5683336025103927,296.0403646910563,28.352023471146822,0.44821050483733416,28.800233975984156,0.0004288172349333763,0.002113928087055683,1.019095666706562,9.826538827084619e-08,3.8681147105830194e-08,True,428,295.4720310885459,0,0,0.038570545323208305,284.5316114481332,outputs/AoA_interpolation/diamond/iso/hessian/eig/h0.0175/M2.00/drift_ffd/gmin0.005
eig,0.025,aoa,0.0,20190,ffd,0.005,7,0.004271190197190374,0.0011896105231458942,0.0011896111218523237,0.2683241994983325,0.0495983362197876,0.0495983362197876,0.03952306012601508,0.01192071062750657,0.011920731610456058,0.00042818993593758914,3.759302515687593e-05,3.759085992749395e-05,0.02257804720503491,0.00021643855475837054,0.00021636789503416494,0.1401986473507561,0.1476897170262781,0.14768954034461176,0.01713795545730505,0.08203587994553733,,0.005944957479191614,0.0007764879186924369,0.0007764906160469629,0.799154453148587,0.1910835620182875,0.1910835620182875,1.2224329604319462,1.0120578654465382,1.0120568878956953,0.00907301119390966,0.028831505835851128,0.028831506413015042,138.00829432625324,0.24046816118061543,138.24876248743385,39.79345640633255,0.19160751719027758,39.98506392352283,0.0010579023510217667,0.0011424710974097252,0.4342808611690998,9.033971881677871e-08,4.337026302083535e-08,True,372,138.00829432625324,0,0,0.03879136609040945,159.64931504927029,outputs/AoA_interpolation/diamond/iso/hessian/eig/h0.025/M2.00/drift_ffd/gmin0.005
eig,0.025,mach,0.0,20190,ffd,0.01,6,0.005389050520018488,0.008375427552293764,0.0022568151728812784,0.19360242856299292,0.12418022155761754,0.10146390715689924,0.03968232716631825,0.04863431468896161,0.024668115532576737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,87.11879330221564,0.2755266991443932,87.39432000136003,27.96641350304708,0.17474174313247204,28.14115524617955,0.000893457792699337,0.0010884408839046955,0.4522537449374795,7.905443055733485e-08,nan,True,194,87.11879330221564,2930,1147,0.008594400704289571,1.2085105735304839e+27,outputs/Mach_interpolation/diamond/iso/hessian/eig/drift_ffd/gmin0.01
eig,0.0125,mach,2.0,80889,ffd,0.01,6,0.007283914399978507,0.01140836547464614,0.002486278044942353,0.24954040873104644,0.23346331119537345,0.13647867329708263,0.044120742353461515,0.050542890712239566,0.026884106965736593,0.0004454796744145003,3.0516824825105895e-05,0.00014654447108405447,0.0034233156916225146,0.0001857795681286322,0.002228949176665029,0.07452054136007843,0.07938272810435966,0.07816525983001323,0.015132750578489161,0.07077761146480771,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,714.4538139449432,1.2197740348055959,715.6735879797488,29.755678799934685,1.0109411291778088,30.766619929112494,0.0015404131263494492,0.004269259050488472,2.236532879061997,9.981600612718466e-08,3.622914366746604e-08,True,204,714.4538139449432,20381,6416,0.03975250495827282,1.0464815475915227e+40,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0125/aoa2.00/drift_ffd/gmin0.01
eig,0.0125,mach,4.0,80889,ffd,0.01,6,0.009663797513943981,0.013144867131715409,0.0030769285465198143,0.3652676836346398,0.30745151042938224,0.21836344928708717,0.06284933686081433,0.04732552199569724,0.027478059104590922,0.00034953594283904815,3.476850533419543e-05,0.00024257174554319979,0.0068163817017535995,0.0003583499962955261,0.0032659688256127437,0.15069336070596642,0.1594389449925685,0.15670907533420947,0.015272098826107397,0.14222239702886863,,0.002278673307996003,0.02177235230762145,0.002433024443985292,5.89556570936942,1.7304782452828913,4.035190851318214,0.8614036199040188,1.0084304251670955,1.2198967997733248,nan,0.04312560635580672,0.05906131914986381,750.3747003218159,1.1520095691084862,751.5267098909244,28.51668693125248,0.9866692805662751,29.503356211818755,0.0008847741410136223,0.004112420603632927,2.143678927794099,9.236123865719037e-08,4.2968151837402014e-08,True,253,750.3747003218159,0,0,0.0664115933779688,121.52480955513973,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0125/aoa4.00/drift_ffd/gmin0.01
eig,0.0125,mach,0.0,80889,ffd,0.01,6,0.006611431971460823,0.010755704806495897,0.002459040145696082,0.19109503031441388,0.16689584255218515,0.10782446589019168,0.03969474582694902,0.04918868989025122,0.02722877597035447,0.0004637369900666366,3.0247453672820404e-05,0.00014249543982480003,0.00017810501998445082,2.5704080813949347e-05,0.00021288011271413363,0.0003938111461912508,0.00017292073900646772,0.00046789050036070984,0.015084958467667458,0.0001242465370816503,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,301.78139168792404,1.1962538838852197,302.97764557180926,25.36043947096914,1.0185332889668643,26.378972759936005,0.0008658322039991617,0.004120387136936188,2.2197864612098783,8.61630837789562e-08,3.2320694685975294e-08,True,193,301.78139168792404,20166,6081,0.02655779442856793,1.975731132874262e+39,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0125/drift_ffd/gmin0.01
eig,0.0175,mach,2.0,41106,ffd,0.01,6,0.006694896080840651,0.010370015586855942,0.002429471869891847,0.24285398606003916,0.21066530942916906,0.11562630659370754,0.04354949754153502,0.05012158999319364,0.02601374260699798,0.00013148113957475727,2.9425733647223966e-05,0.00016388634367493,0.0030477246214082134,0.0001766728464026058,0.0018532749576403347,0.07382161816402555,0.07788144021475378,0.07715376494383369,0.01486258173142508,0.06933096365281737,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,239.36103553557768,0.6862886683084071,240.0473242038861,29.886467648670077,0.41154399467632174,30.2980116433464,0.0005230382084846497,0.0022078189067542553,1.1005681469105184,8.696193276591657e-08,3.1075367044735456e-08,True,204,239.36103553557768,10435,3076,0.04778867963115472,1.419452869893467e+32,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/aoa2.00/drift_ffd/gmin0.01
eig,0.0175,mach,4.0,41106,ffd,0.01,6,0.00879446578727611,0.012059532812805413,0.003305173440103707,0.36249687442754097,0.2784206390380859,0.18838481693906273,0.06115370919520101,0.04626623997921992,0.02680100645596244,0.00021455037817578513,3.436893207706936e-05,0.0003370294146693279,0.008088691227333585,0.0003926129967855327,0.0028175829156880166,0.14347992891222158,0.15739186826443496,0.15469693414920382,0.015000789774987533,0.14014765444118507,,0.002922928405840306,0.019746557971948814,0.0034252516409411424,5.925599322885158,1.7115998845374938,1.8783704853864818,0.7771580018552052,1.050926669727927,0.9691327584174602,nan,0.042026532716808375,0.05243730236168757,417.26878249645233,0.5157144237309694,417.7844969201833,38.58488059975207,0.4050439316779375,38.989924531430006,0.0006982088088989258,0.002273459918797016,0.9237325889989734,9.407168910513519e-08,2.507837857349884e-08,True,223,417.26878249645233,0,0,0.07424197215785196,512.7828347013734,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/aoa4.00/drift_ffd/gmin0.01
eig,0.0175,mach,0.0,41106,ffd,0.01,6,0.0060299900446729015,0.009735828688786457,0.002350839598917144,0.16009233583929472,0.14904961585998544,0.09568031416940359,0.03828012924080558,0.04889605617379379,0.02670558685792524,0.0001344699011772342,2.6487435829738424e-05,0.00011981345834495059,0.00044655794855633004,2.138108560876416e-05,4.622617444961884e-05,0.0013293920434965122,0.0010312428709167063,0.001121429174300857,0.014811526312944329,0.0009933857858650176,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,120.1669987590285,0.5979119260446168,120.76491068507312,26.55753713095328,0.4014574149623513,26.95899454591563,0.0004257010295987129,0.002137468953151256,1.0019353059469722,9.124283761874352e-08,3.58111582134045e-08,True,181,120.1669987590285,10012,3003,0.0069705438808748375,5.542251086683593e+31,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/drift_ffd/gmin0.01
eig,0.025,mach,2.0,20190,ffd,0.01,6,0.006081954928731653,0.008920085663156618,0.002427744592848027,0.26368483055435243,0.17723516225814828,0.11646854467828494,0.04496307183525969,0.049896081289566276,0.02545929693503691,7.585618267383816e-05,2.0201850131734854e-05,0.00021816982998705276,0.0028847811179220206,0.00012443803871131024,0.0036080699985753814,0.07552308297957709,0.07941168710792915,0.07814063505725165,0.014678344789011857,0.0708129554683154,,0.001872023550210219,0.013235660867905084,0.0021898197075740063,0.5539534923460643,1.471611820423547,0.3588496989138391,0.884403833478264,1.0221560866469608,0.7766826392470887,0.0704143593477425,0.10596117489397262,0.06066389606786677,92.72308087814599,0.21464648935943842,92.93772736750543,27.16241216380149,0.16962376050651073,27.332035924308002,0.0009328965097665787,0.0011186059564352036,0.38632590789347887,9.59658734700497e-08,3.582188872790515e-08,True,229,92.72308087814599,0,0,0.028008764725027863,93933573.77638806,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.025/aoa2.00/drift_ffd/gmin0.01
eig,0.025,mach,4.0,20190,ffd,0.01,6,0.007718434571746367,0.010505811637517022,0.0030631550473230787,0.3443824517037266,0.23455219268798855,0.17753978184242536,0.05850391277104743,0.045369014838113765,0.02561509976336938,0.00021285225805634122,3.1421265090632154e-05,0.00023251686238388877,0.007188710551816038,0.00037439976249263135,0.0075500665876013645,0.1502984338458975,0.15895957771247038,0.1541923413077073,0.014837430883679769,0.1416385469904014,,0.002859775700387217,0.017026329904007726,0.003493851391544357,5.927519415168608,1.8478355118177545,3.259714260284847,0.7201908469903274,1.0093248466160047,0.8241110809151055,0.17974363644022343,0.05187508937328289,0.08255883144335999,122.33746474400687,0.240759057996911,122.57822380200378,36.11359830699803,0.1833174869971117,36.29691579399514,0.0009515049896435812,0.0012059919972671196,0.42623917099263053,8.231951476034283e-08,3.1178547187322457e-08,True,206,122.33746474400687,0,0,0.045811457438578014,120.98337326540779,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.025/aoa4.00/drift_ffd/gmin0.01
eig,0.025,mach,0.0,20190,ffd,0.01,6,0.005388856719338502,0.008375268000282788,0.002256644074236081,0.19360242856299292,0.12418022155761754,0.10146390715689924,0.039674819606824535,0.04863471578079089,0.024663282326205935,4.526947271173682e-05,2.432927764031739e-05,0.00018377787463293198,0.0003527727593046347,6.048601202643001e-05,0.00022016267538751792,0.0006808511567218966,0.0004499852842048072,0.00044855694031673313,0.01460489960475077,0.0004885698415212166,,0.0013948449906580932,0.004838519413193854,0.0011063312760038755,0.8297603342158967,2.1996456074930575,0.25214908622041793,1.196132933536281,1.0264304660800947,0.8631761834866756,0.05130093159163107,0.14251912459821783,0.015003140488032604,86.84942875150591,0.2197344321757555,87.06916318368167,28.23692044429481,0.17184807267040014,28.40876851696521,0.0009554699063301086,0.001058635301887989,0.393599646165967,7.905443055733485e-08,2.7985754703172892e-08,True,194,86.84942875150591,0,0,0.008594400704289571,1.2085105735304839e+27,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.025/drift_ffd/gmin0.01
eig,0.0125,aoa,0.0,80889,ffd,0.01,6,0.007140994913192493,0.0018339457011054665,0.0015111869305154998,0.30039572657324864,0.13603467941284197,0.14339059744093197,0.04937196766736161,0.012378502257710712,0.011132754322840756,0.0004154888727861024,3.2183998079921235e-05,0.0001194213108097475,0.02250991641926607,0.00019334240710757632,0.002697333424094912,0.13180412026639002,0.1480374612154702,0.1447909457244423,0.017579971180926565,0.08200993909142615,,0.010949746301792346,0.0020245010506792,0.0015810983205795678,0.39591726384522885,0.05066919049691086,0.1765134680077417,1.3202675768206042,1.0285727810073846,1.0137851805172302,0.018925017411859667,0.03620827369806304,0.02896585820969015,814.2231026990339,1.138011989183724,815.3611146882176,29.423641831614077,0.9759018300101161,30.399543661624193,0.0008944077417254448,0.004063965752720833,2.118875087238848,8.972762977066395e-08,4.357873354805843e-08,True,270,814.2231026990339,0,0,0.05054053960473556,64.72701683334711,outputs/AoA_interpolation/diamond/iso/hessian/eig/h0.0125/M2.00/drift_ffd/gmin0.01
eig,0.0175,aoa,0.0,41106,ffd,0.01,6,0.006370482185585429,0.0014677358059716134,0.0014677366942244,0.29292648716986114,0.0825392246246337,0.08253918602109689,0.05094666629696013,0.012208381989337276,0.012208392044885821,0.0003849143137915846,3.672194675671467e-05,3.672039775223366e-05,0.021737297657984458,0.0002213076497592935,0.00022124238316690404,0.13321648360393895,0.14610666615377607,0.14610650135899406,0.017307936775881202,0.08048977452954853,,0.007472073244884989,0.001257565879100119,0.0012575696391658319,0.4757402062786993,0.08769889793727811,0.08769889793727811,1.0314531950422166,1.0246940650412657,1.0246927208073375,0.014771511173179113,0.03451894216045011,0.03451894246321651,462.8528904480045,0.5087699770083418,463.3616604250128,38.85911115699855,0.45536370199988596,39.31447485899844,0.0007227089954540133,0.002259026005049236,0.9671178179996787,9.273399470544064e-08,3.4543036823013335e-08,True,211,462.8528904480045,0,0,0.043983507360263054,18.76207334241678,outputs/AoA_interpolation/diamond/iso/hessian/eig/h0.0175/M2.00/drift_ffd/gmin0.01
eig,0.025,aoa,0.0,20190,ffd,0.01,6,0.005586741483091014,0.0011896105231458942,0.0011896111218523213,0.26816975876058646,0.0495983362197876,0.049598336219788486,0.0520983792245812,0.01192071062750657,0.01192073161045548,0.00046069702257677404,3.759302515687593e-05,3.7590859927505516e-05,0.022110990515998893,0.00021643855475837054,0.00021636789503419538,0.13615254672429372,0.1476897170262781,0.1476895403446111,0.01713795545730505,0.08203587994553733,,0.005695313720631641,0.0007764879186924369,0.000776490616046972,0.7240458960743139,0.1910835620182875,0.1910835620182875,1.1827523950081262,1.0120578654465382,1.0120568878956948,0.00700463859189777,0.028831505835851107,0.028831506413015025,92.6588363009505,0.21641086507588625,92.87524716602638,28.185305756982416,0.44447771087288857,28.629783467855304,0.0008508223108947277,0.001075240783393383,0.6628200588747859,9.865164773970037e-08,2.775324783696783e-08,True,209,92.6588363009505,0,0,0.04551908642478863,17.152672067239394,outputs/AoA_interpolation/diamond/iso/hessian/eig/h0.025/M2.00/drift_ffd/gmin0.01
eig,0.025,mach,0.0,20190,ffd,0.02,5,0.007085465486983897,0.008375427552293764,0.0022568151728812784,0.19873309042623832,0.12418022155761754,0.10146390715689924,0.061638105738597376,0.04863431468896161,0.024668115532576737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,80.55821571266279,0.22653790330514312,80.78475361596793,31.354017924983054,0.17625773884356022,31.530275663826615,0.000979017000645399,0.0010786568745970726,0.4048560578376055,9.406610956830264e-08,nan,True,110,80.55821571266279,841,355,0.014036588191470004,203633728438502.34,outputs/Mach_interpolation/diamond/iso/hessian/eig/drift_ffd/gmin0.02
eig,0.0125,mach,2.0,80889,ffd,0.02,5,0.008989147837472643,0.01140836547464614,0.0024841029939157763,0.33403163683739656,0.23346331119537345,0.13647612220915462,0.056828703220875965,0.050542890712239566,0.026883465502398615,0.0003185422368638017,3.0516824825105895e-05,0.00014746575146887072,0.00433844705379063,0.0001857795681286322,0.00222529953612905,0.07457304046875345,0.07938272810435966,0.07827267430406705,0.015132750578489161,0.07077761146480771,,0.002271239713261271,0.017741565085523173,0.0015382155338366295,1.0383806965509643,1.7557354846600441,0.3238429939156775,1.0373874286692966,1.0119940347613536,0.88005211030022,0.10446410194113248,0.12422338378827005,0.05835448567283446,1356.9685314719682,1.2204344400088303,1358.188965911977,38.80545443500159,0.9881338360137306,39.793588271015324,0.0013949809945188463,0.004486416990403086,2.214452059008181,3.093250811048165e-08,1.5713623208812643e-08,True,113,1356.9685314719682,0,0,0.04027277998734354,9.585618364271264e+20,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0125/aoa2.00/drift_ffd/gmin0.02
eig,0.0125,mach,4.0,80889,ffd,0.02,5,0.011893563947238008,0.013144867131715409,0.0030769285465198143,0.37237555983419846,0.30745151042938224,0.21836344928708717,0.0815514606331994,0.04732552199569724,0.027478059104590922,0.00038295951980994665,3.476850533419543e-05,0.00024257174554319979,0.013205148282166658,0.0003583499962955261,0.0032659688256127437,0.1461528348414575,0.1594389449925685,0.15670907533420947,0.015272098826107397,0.14222239702886863,,0.0029606026851551146,0.02177235230762145,0.002433024443985292,6.034994179845206,1.7304782452828913,4.035190851318214,0.9157076345621242,1.0084304251670955,1.2198967997733248,nan,0.04312560635580672,0.05906131914986381,680.2729326793924,1.1121500879526138,681.385082767345,27.90577881038189,0.958938674069941,28.86471748445183,0.0008262759074568748,0.00406522024422884,2.075987589545548,7.179794470069112e-08,3.395446712318281e-08,True,139,680.2729326793924,0,0,0.08803032083941824,11.670643444966267,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0125/aoa4.00/drift_ffd/gmin0.02
eig,0.0125,mach,0.0,80889,ffd,0.02,5,0.00827890740165975,0.010755704806495897,0.0024590401457038956,0.2888299618742449,0.16689584255218515,0.10782446588998895,0.05236855622389755,0.04918868989025122,0.027228775970379388,0.00026171430966706637,3.0247453672820404e-05,0.00014249543982495366,0.00035462393126371424,2.5704080813949347e-05,0.00021288011269933463,0.0014071021099305268,0.00017292073900646772,0.0004678905003642589,0.015084958467667458,0.0001242465370816503,,0.002104279034606997,0.01078668854465999,0.0008980276701737453,1.1571543867945746,2.492207445842347,0.09093624764921021,1.1186343853141747,1.030848112472712,0.838837069617128,0.07233908490691138,0.1623043024868479,0.004931283242431177,1314.6601858902723,1.8446987653151155,1316.5048846555874,39.05396729335189,0.9934575902298093,40.0474248835817,0.001337365247309208,0.004378083162009716,2.8439234001562,7.903371113116009e-08,4.095749865943762e-08,True,114,1314.6601858902723,0,0,0.012505689247620187,3.200029723316923e+20,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0125/drift_ffd/gmin0.02
eig,0.0175,mach,2.0,41106,ffd,0.02,5,0.008402632699983741,0.010370015586855942,0.0024294718666242106,0.26671876908944636,0.21066530942916906,0.11562630659419337,0.05946549054609916,0.05012158999319364,0.0260137425160211,0.00017197236492529175,2.9425733647223966e-05,0.0001638863438421637,0.004873544995579213,0.0001766728464026058,0.0018532749309577057,0.07149383894711506,0.07788144021475378,0.07715376494236202,0.01486258173142508,0.06933096365281737,,0.002166810101622867,0.015458266220341596,0.0017917936629598232,0.8681652286311987,1.6377431125438338,0.3755209710202728,1.0223926843417892,1.0121552709359125,0.8247017892312233,0.09262286799630941,0.1190177635082943,0.06161704576142492,364.3167288955301,0.5206170277670026,364.8373459232971,39.34858756419271,0.40133389364928007,39.74992145784199,0.0007061343640089035,0.002280925400555134,0.9249474266543984,6.442342825874192e-08,2.0325600225487864e-08,True,112,364.3167288955301,0,0,0.060099501935407675,3.4200394120524896e+17,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/aoa2.00/drift_ffd/gmin0.02
eig,0.0175,mach,4.0,41106,ffd,0.02,5,0.010910905592486662,0.012059532812805413,0.003305173440103707,0.3723569543383154,0.2784206390380859,0.18838481693906273,0.08188220351250194,0.04626623997921992,0.02680100645596244,0.000508880807448155,3.436893207706936e-05,0.0003370294146693279,0.01468622781112903,0.0003926129967855327,0.0028175829156880166,0.13938537347622584,0.15739186826443496,0.15469693414920382,0.015000789774987533,0.14014765444118507,,0.0033984048002150217,0.019746557971948814,0.0034252516409411424,6.25787479408189,1.7115998845374938,1.8783704853864818,0.9348621938217674,1.050926669727927,0.9691327584174602,nan,0.042026532716808375,0.05243730236168757,389.6423018800124,0.5051503740105545,390.14745225402294,37.438831334002316,0.4002178679947974,37.83904920199711,0.0006997650052653626,0.002250410005217418,0.908320600996376,6.27723188983964e-08,2.6002995292070178e-08,True,145,389.6423018800124,0,0,0.09410488370267428,30.78484964497212,outputs/Mach_interpolation/diamond/iso/hessian/eig/h0.0175/aoa4.00/drift_ffd/gmin0.02
