hmode,h,axis,aoa,mach0,mach1,n_cells,drift,gamma,n_stages,BaryCDI_l2_mean,Linear_l2_mean,FFD_l2_mean,BaryCDI_linf_max,Linear_linf_max,FFD_linf_max,BaryCDI_w2_mean,Linear_w2_mean,FFD_w2_mean,BaryCDI_cd_err_mean,Linear_cd_err_mean,FFD_cd_err_mean,BaryCDI_cl_err_mean,Linear_cl_err_mean,FFD_cl_err_mean,BaryCDI_cl_abs_max,Linear_cl_abs_max,FFD_cl_abs_max,cd_ref_mean,cl_ref_mean,ffd_backfilled,BaryCDI_l2band_mean,Linear_l2band_mean,FFD_l2band_mean,BaryCDI_dbeta_mean,Linear_dbeta_mean,FFD_dbeta_mean,BaryCDI_sharpness,Linear_sharpness,FFD_sharpness,BaryCDI_rh_mean,Linear_rh_mean,FFD_rh_mean,BaryCDI_offline_s,BaryCDI_recon_s,BaryCDI_total_s,FFD_offline_s,FFD_recon_s,FFD_total_s,Linear_recon_s,interp_setup_s,interp_s,ipfp_res,ipfp_res_l2,ipfp_converged,ipfp_iters,ipfp_time_s,gate_T,gate_S,disp_T,den_T_max,path
eig,0.025,mach,2.0,2.4,2.5,23548,SBsquared_exact+ffd,0.001,5,0.010229750469032538,0.0047135846033301045,0.00505472369227837,1.9774526921722493,1.0299310684204102,1.0072852341556935,nan,nan,nan,0.011863145214257464,0.0027934123976160186,0.0010888532354972876,0.01228738122324581,0.004328196926897173,0.012493596091743116,0.06310161601640074,0.06872125742858104,0.06426292512394109,0.08221056923076074,0.06783007892185718,,0.029807344167826447,0.017498590037147807,0.019632414992697602,nan,nan,nan,0.41935193543283605,1.0526386454757133,0.8910361760434913,nan,nan,nan,1391.805951836519,0.4724063891917467,1392.2783582257107,36.96961570903659,0.40827956795692444,37.37789527699351,0.001126968301832676,0.01904649380594492,0.9008647287264466,9.591685312670961e-08,2.9004040500871502e-08,True,1069,1391.805951836519,0,0,0.04539848302374038,503349672882.86145,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/aoa2.00/M2.40-2.50/drift_SBsquared_exact+ffd/gmin0.001
eig,0.025,mach,2.0,2.5,2.6,23548,SBsquared_exact+ffd,0.001,5,0.008273056086461568,0.0016874377423691082,0.0022702591885963674,2.2840490558473783,0.19315731525421143,1.004297952916416,nan,nan,nan,0.012466684039322056,0.00013302077869409445,0.000882191377913219,0.0004543940492139446,0.00016711713010796817,0.0003001533599699772,0.0566843939638048,0.05686667819984526,0.05671862877268731,0.08597280562489862,0.05429848731717086,,0.0261858879266191,0.0042961201012057535,0.013473320371875782,nan,nan,nan,0.3407486061516792,1.0002403993891071,0.6602843299586046,nan,nan,nan,656.6929603088647,0.4819129901006818,657.1748732989654,28.6621027411893,0.37719331961125135,29.039296060800552,0.0011114142835140228,0.017959184013307095,0.8781827548518777,9.390853961122048e-08,3.189934357880723e-08,True,1009,656.6929603088647,0,0,0.022672640636846448,7666.008204179369,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/aoa2.00/M2.50-2.60/drift_SBsquared_exact+ffd/gmin0.001
eig,0.025,mach,2.0,2.6,2.7,23548,SBsquared_exact+ffd,0.001,5,0.00789040103231012,0.001299205433026986,0.00172796168825709,2.278072260788049,0.10158257484436062,0.5976326687002149,nan,nan,nan,0.012546281757866958,0.00010314162196327359,0.0017365988862313457,0.0005881286442999239,0.00019773598271686602,0.00026935445973592546,0.05089296591071998,0.05120841288781661,0.050945970983072894,0.08413751077269527,0.04995176953340401,,0.025427981780696662,0.0029366050098234044,0.008180506695748838,nan,nan,nan,0.3540750345921124,1.0039563893858003,0.7856824519345286,nan,nan,nan,717.5742835337296,0.4373188251629472,718.0116023588926,28.623983822762966,0.38340319506824017,29.007387017831206,0.0010630013421177864,0.017929493449628353,0.8397170891985297,9.74572191836387e-08,2.6997281177641663e-08,True,1050,717.5742835337296,0,0,0.02343228966987727,2278.7224753859105,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/aoa2.00/M2.60-2.70/drift_SBsquared_exact+ffd/gmin0.001
eig,0.025,mach,2.0,2.7,2.8,23548,SBsquared_exact+ffd,0.001,5,0.007814625585896483,0.0012522751064992644,0.001916542310552701,2.33356045831294,0.5823301792144777,0.589743776156326,nan,nan,nan,0.012629591206897234,0.00022648585977810061,0.0027150486552607847,0.000963158826318887,0.0008123557095437817,0.00040909672904720993,0.049916675277145925,0.05006719951603126,0.049358227346549426,0.0820153128808109,0.04882063241263463,,0.023757670497902048,0.0042095634774460535,0.0080796486772951,nan,nan,nan,0.35562953421361293,1.001845859367781,0.7491096759838815,nan,nan,nan,1356.4087654660107,0.48867622000398114,1356.8974416860146,38.245365816983394,0.421464983955957,38.66683080093935,0.0011021569953300059,0.02006776601774618,0.9313131300150417,9.935801514870946e-08,3.189398597429213e-08,True,1017,1356.4087654660107,0,0,0.02241138268069187,544060.4401405083,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/aoa2.00/M2.70-2.80/drift_SBsquared_exact+ffd/gmin0.001
eig,0.025,mach,2.0,2.8,2.9,23548,SBsquared_exact+ffd,0.001,5,0.007369513493909027,0.0011202049327288172,0.0014079374380853112,2.5457639601038045,0.09242403507232666,0.3513453159070512,nan,nan,nan,0.012473685919155647,0.00022446729525179657,0.00031688272421692546,0.0010489841730524586,0.0001763045011058503,0.00042436057401730605,0.049223017941003096,0.049877999196430295,0.04953111506720458,0.07972839343197863,0.0485419456352501,,0.021164951051461836,0.0018669128985223035,0.004385376839539364,nan,nan,nan,0.34492911477854243,1.0021499417172766,0.8666680194060558,nan,nan,nan,608.9073902657256,0.4278784189373255,609.3352686846629,28.133820126764476,0.3747727139852941,28.50859284074977,0.0010408880189061165,0.017492468934506178,0.8211868349462748,9.797610900363907e-08,3.09331721201286e-08,True,915,608.9073902657256,0,0,0.01804083410900583,72.40064591309329,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/aoa2.00/M2.80-2.90/drift_SBsquared_exact+ffd/gmin0.001
eig,0.025,mach,0.0,0.8,0.9,23548,SBsquared_exact+ffd,0.01,2,0.021477983234326068,0.023340495322464398,0.02069282244865053,0.5392516067626396,0.4341567218303679,0.4704005302783578,nan,nan,nan,0.006287196306574738,0.002194889800959858,0.01973424185390393,0.0005444250249511731,0.0011406771668571467,0.001350625787537862,0.0026156785555324657,0.003472331325497623,0.002286360029693496,0.04602296675976563,0.0012042733848182956,,0.05010339851366841,0.05436803577402452,0.012110735794983169,nan,nan,nan,0.5030222317298901,0.9997669412075901,0.6635320822720236,nan,nan,nan,712.7806849039916,0.4817330410005525,713.2624179449922,0.009813308017328382,0.4159315580036491,0.4257448660209775,0.001230487017892301,0.019862668006680906,0.9187621109886095,8.332688361534224e-08,2.6547563259184664e-08,True,140,712.7806849039916,0,0,0.04041357176092292,254.3291089364688,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M0.80-0.90/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,0.9,1.0,23548,SBsquared_exact+ffd,0.01,2,0.021387655664625842,0.029057661532371486,0.008961569703089157,0.4144411424826049,0.5637418031692505,0.5628250155941315,nan,nan,nan,0.010399149354996782,0.0015857134560530004,0.005942805751220651,0.001861744552585994,0.0009921530728408884,0.002316764082295173,0.004569282449967365,0.003231997929473239,0.003808174161249631,0.08889940095738784,0.0019486100606276799,,0.035092283247360884,0.06616363696814194,0.02493817669636522,nan,nan,nan,0.9962518903932656,1.0416204936663231,0.7581852751325331,nan,nan,nan,707.6175277510192,0.47251332600717433,708.0900410770264,0.009845160006079823,0.43475153399049304,0.44459669399657287,0.0011209279764443636,0.019045024004299194,0.9274357300018892,8.664280315429096e-08,2.7518181379188417e-08,True,145,707.6175277510192,0,0,0.07116810474195089,35849.64264770752,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M0.90-1.00/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,1.0,1.1,23548,SBsquared_exact+ffd,0.01,2,0.02914614537256254,0.029569762679791278,0.011086574479924859,0.7015658259544996,0.5999207735061646,0.4968964909632104,nan,nan,nan,0.008220539942107289,0.0009745000508351448,0.011104575930622465,0.004088551470020477,0.0007717009289351178,0.0009127803807398247,0.008133854606839946,0.0008484240233315544,0.001081227576858565,0.10355119820397703,0.0006436220963663847,,0.08332140664505054,0.06157419357666578,0.03628074639075437,nan,nan,nan,0.6037550460286241,1.1066384017070223,0.9016028041612637,nan,nan,nan,765.1793626110011,0.48044087798916735,765.6598034889903,0.0052978029998485,0.4155150250007864,0.4208128280006349,0.0010591419995762408,0.02029547400888987,0.9173127149988431,7.460983164619961e-08,2.694279775746352e-08,True,157,765.1793626110011,0,0,0.06190156915099093,2496.7153933282325,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M1.00-1.10/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,1.1,1.2,23548,SBsquared_exact+ffd,0.01,2,0.024517552281600467,0.026410086575178234,0.010495363346332252,0.3294053010702258,0.3402608156204223,0.5422775297720983,nan,nan,nan,0.0018862605371294389,0.00026728502066358643,0.007726646682431189,0.0032355760837672787,0.0005891711850093081,0.00105075867351521,0.004670603301676226,0.0007910481083013683,0.0016217930722943435,0.10104820265022862,0.00045845497549726593,,0.013774550031108808,0.0354588181357687,0.021100298309219147,nan,nan,nan,0.7919884019912297,1.0078254631224361,0.5779668500669793,nan,nan,nan,923.313315821928,0.47736655396874994,923.7906823758967,0.01285121205728501,0.40967234992422163,0.42252356198150665,0.0011310259578749537,0.0196530029643327,0.9078249370213598,9.940468181923734e-08,4.849251599980835e-08,True,196,923.313315821928,0,0,0.027931710146791033,280097.0249570155,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M1.10-1.20/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,1.2,1.3,23548,SBsquared_exact+ffd,0.01,2,0.023775238380244097,0.022609540629959877,0.010132801448620783,0.5535670015324891,0.37157476544380197,0.5695160227155324,nan,nan,nan,0.004348016972097853,0.00019071674470029962,0.007243331273346527,0.00619685872423516,0.0007552199556830961,0.0017237489987364336,0.010100063563647094,0.00041841563996105073,0.00206300392274726,0.09896135502438419,0.0006784077242135195,,0.028559834928973397,0.08188345061228061,0.02777749305203963,nan,nan,nan,0.8608720553292265,1.0318707990445084,0.6535207456763091,nan,nan,nan,865.9729631910159,0.4830609980272129,866.4560241890431,0.005778021004516631,0.4166759570071008,0.42245397801161744,0.0004233419895172119,0.02022151299752295,0.9203838240064215,6.610931180262014e-08,3.568457621783211e-08,True,181,865.9729631910159,0,0,0.07615178946786082,11730805.796169307,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M1.20-1.30/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,1.3,1.4,23548,SBsquared_exact+ffd,0.01,2,0.023967889291970926,0.018135030815605028,0.007322013576182788,0.6520492950322035,0.42035608887672415,0.548182528534186,nan,nan,nan,0.005787812935789218,0.00013126764113339303,0.007358189181217746,0.0029463436489750496,0.00046834239629559054,0.0018246382303452487,0.004797744489818437,0.00041768455964338614,0.0029010597002998386,0.09743348305194131,0.0003854535664023596,,0.03487243605422369,0.07992817366683808,0.02506155670191128,nan,nan,nan,0.7120262837784584,1.0007382264342448,0.6842479324212751,nan,nan,nan,1052.0753798440564,0.47297161200549453,1052.548351456062,0.009393134037964046,0.4684872650541365,0.47788039909210056,0.0011036640498787165,0.01906509802211076,0.9616325489478186,7.915345534570406e-08,3.5920443155306024e-08,True,211,1052.0753798440564,0,0,0.08181374246092107,186.3930734159111,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M1.30-1.40/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,1.4,1.5,23548,SBsquared_exact+ffd,0.01,2,0.023431674300849845,0.013551469054970653,0.005388262043534889,0.8369824560118383,0.5202486753463746,0.4408702648962266,nan,nan,nan,0.012654042582550646,0.00011433794153664943,0.004891709136308851,0.000296968932794971,0.00028875417339903787,0.0003746355628278199,0.0008702312296103677,0.00010989380886875516,0.0005518772509699541,0.09638692132673897,0.00028859082353992926,,0.039866059549124866,0.06513321512364202,0.02374204122367489,nan,nan,nan,0.7398199724568554,0.9130213919572806,0.7277954816172043,nan,nan,nan,745.863794335979,0.4866801970056258,746.3504745329847,0.009854114992776886,0.41764102003071457,0.42749513502349146,0.0015194489969871938,0.019902907020878047,0.9257455659681,7.93706220747481e-08,1.7525123397506285e-08,True,152,745.863794335979,0,0,0.0840361376239823,4156.99891109908,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M1.40-1.50/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,1.5,1.6,23548,SBsquared_exact+ffd,0.01,2,0.023524719611648797,0.010434668505040013,0.004539862950201494,1.150672725036535,0.4329843521118164,0.42276427994719956,nan,nan,nan,0.021152596014094374,0.00023711260078121565,0.0029923030880684275,0.0004466241794307228,0.00032683943141845293,0.0015924887245473349,0.0014895766064676355,0.0007535096770369227,0.0017194992272335182,0.09540550706252164,0.00037712346087783984,,0.04362263489118517,0.048759325881880505,0.02258485503388226,nan,nan,nan,0.602972558137976,0.7426430993755051,0.7632549235605837,nan,nan,nan,427.5238964878954,0.4344670157879591,427.95836350368336,0.008554494008421898,0.3809735672548413,0.3895280612632632,0.0009734081104397774,0.017488930840045214,0.8339054840616882,8.480063939941829e-08,3.5969049077333435e-08,True,168,427.5238964878954,0,0,0.08515045539267167,2488.173169948088,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M1.50-1.60/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,1.6,1.7,23548,SBsquared_exact+ffd,0.01,2,0.02461088799823074,0.00903601512107888,0.006620129002678064,1.2080791150326058,1.0806956678628923,1.0873955183483368,nan,nan,nan,0.02314266115439918,0.0028420745649762246,0.0033577244334882317,0.0035693652509331173,0.0030582568376252197,0.0038806681177405693,0.000575438944602252,0.0007963798214780307,0.0005751199392542251,0.09110144393464797,0.003606047375843329,,0.05758924892743256,0.03830452694661601,0.036488025598228606,nan,nan,nan,0.4793840171517195,0.7474808539121909,0.7460983382738776,nan,nan,nan,432.014465787448,0.770476465113461,432.78494225256145,0.010169594548642635,0.6620261399075389,0.6721957344561815,0.000963372178375721,0.03308877442032099,1.4665578566491604,7.488881559325478e-08,3.452178548163929e-08,True,167,432.014465787448,0,0,0.07851120434267353,12238.923405203615,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M1.60-1.70/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,1.7,1.8,23548,SBsquared_exact+ffd,0.01,2,0.022234682938229736,0.00790744464315251,0.004461160087830221,1.5067146341197484,0.4973820686340332,0.48970526022759087,nan,nan,nan,0.02979241050349753,0.0015946961794066658,0.0026572402386247484,0.00213126265932283,0.0005846794062010577,0.001792686162503657,0.003253594236727446,0.0011723014067434414,0.0029079074756760454,0.09321922992576821,0.0008472606640478158,,0.04897454938428017,0.03865786459642868,0.024780551143726286,nan,nan,nan,0.507140048746917,0.9263115998807491,0.7361596831490019,nan,nan,nan,388.79522148612887,0.4350442700088024,389.23026575613767,0.008837406989187002,0.38242387399077415,0.39126128097996116,0.0009809178300201893,0.017736705020070076,0.8361888322979212,9.386444688175288e-08,4.409824093101074e-08,True,153,388.79522148612887,0,0,0.09459784167391225,148.67133763352504,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M1.70-1.80/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,1.8,1.9,23548,SBsquared_exact+ffd,0.01,2,0.02170932557540684,0.006111940380036422,0.0034085003268596965,1.7356300420569888,0.3959732532501221,0.4064901934255087,nan,nan,nan,0.020242076782351345,0.000723007261232026,0.0012275738846598118,0.002384586774282596,0.00027057334630694306,0.0006593129108660113,0.00278921089128678,0.0037104519301695087,0.003318696372891031,0.08537450839473235,0.0025772976030083946,,0.04716903894690173,0.02392847807161358,0.016705395333208917,nan,nan,nan,0.3476264524747748,0.9473895826249251,0.7533351215952694,nan,nan,nan,950.8317638139706,0.4836092370096594,951.3153730509803,0.009459164983127266,0.41656639700522646,0.42602556198835373,0.0011012129834853113,0.020126000978052616,0.9214049709844403,8.683756824723332e-08,3.6772008584771446e-08,True,192,950.8317638139706,0,0,0.09724350396906194,298.48266819436543,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M1.80-1.90/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,1.9,2.0,23548,SBsquared_exact+ffd,0.01,2,0.020728919224754172,0.004777764488118775,0.0029552558560744517,1.8891165094318574,0.3449802517890932,0.4448948178002695,nan,nan,nan,0.016458978966578282,0.0002781203042832288,0.000569818352582944,0.0030761876393549745,0.00022942479697547362,0.0012362022216639112,0.003698062860741046,0.005530893423178863,0.005126661289227454,0.07863133521688818,0.005018376648966553,,0.049700544472971536,0.015972340615512743,0.013383734081342545,nan,nan,nan,0.375737746121926,1.0005664357969053,0.7292128053676212,nan,nan,nan,364.0951286405325,0.4350445121526718,364.53017315268517,0.008243563584983349,0.38238706160336733,0.3906306251883507,0.0009710546582937241,0.017648788169026375,0.8360586557537317,9.770093800653967e-08,4.298570775973029e-08,True,141,364.0951286405325,0,0,0.08832089566027791,77.96289395194425,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M1.90-2.00/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,2.0,2.1,23548,SBsquared_exact+ffd,0.01,2,0.02044557758650198,0.0054225308689139625,0.00648855649736984,1.7042519281344937,0.6713736489415169,1.012003886236983,nan,nan,nan,0.029638737950678853,0.003969712926709291,0.003713337151868575,0.0021713150198916587,0.0015768844119595613,0.0019609734298914566,0.00488105652468601,0.005530940431691921,0.005079423475840697,0.08404322062889444,0.00430398665330389,,0.04985818291429821,0.02964305529111307,0.03704934302637167,nan,nan,nan,0.32540163752328877,0.7730521928332327,0.6747769983829787,nan,nan,nan,420.68841654481366,0.4313530148938298,421.1197695597075,0.008200651034712791,0.38025053637102246,0.38845118740573525,0.00030936580151319504,0.017645061016082764,0.8295646579936147,8.290561126500506e-08,2.9356389701180362e-08,True,164,420.68841654481366,0,0,0.10065679692937356,495296.3272715416,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M2.00-2.10/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,2.1,2.2,23548,SBsquared_exact+ffd,0.01,2,0.02033179936580301,0.0037368970013583764,0.0029594571066217145,1.7707119550598445,0.8750494778156281,0.8540023765583962,nan,nan,nan,0.031761608013057135,0.0004691653697344311,0.0004978366193309784,0.0041680622867104,0.0016521043121605272,0.002230273083165716,0.0039340671818392445,0.006517725092787959,0.006154509546872214,0.08670235177132207,0.006969910914451998,,0.045540747331010566,0.018983298846759884,0.017964008721896844,nan,nan,nan,0.27796388722591553,0.8633783628645161,0.8492344722684776,nan,nan,nan,481.9758879588917,0.430825631134212,482.4067135900259,27.3515145489946,0.37537761125713587,27.726892160251737,0.0013996604830026627,0.017626378685235977,0.8252319460734725,7.941254054344427e-08,3.356133348457287e-08,True,180,481.9758879588917,0,0,0.09860711867564056,49.673819970876266,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M2.10-2.20/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,2.2,2.3,23548,SBsquared_exact+ffd,0.01,2,0.02055258976097081,0.002605523954210225,0.002831956408794857,1.8201071698761335,0.40266804695129377,0.5157102445130777,nan,nan,nan,0.02973878278559256,0.00014648248240959092,0.00045478361065494355,0.005376650027117231,0.0004187146507091942,0.0016875652809417868,0.003715918335462913,0.007457386512014414,0.006291157396150894,0.08362252712638468,0.0069628282429214355,,0.04336789995055715,0.006594855496488351,0.01236460134806891,nan,nan,nan,0.23046447997234612,0.9932496330870492,0.7136231859198328,nan,nan,nan,396.0946690971032,0.4335478381253779,396.52821693522856,0.008272713981568813,0.3807418760843575,0.3890145900659263,0.0010298751294612885,0.01759975403547287,0.8329225569032133,6.389455720068327e-08,2.0024792280484514e-08,True,148,396.0946690971032,0,0,0.11308326255027192,53.032460214832206,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M2.20-2.30/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,2.3,2.4,23548,SBsquared_exact+ffd,0.01,2,0.019865698011934285,0.0018929661707917439,0.0018111706042854446,2.1045224935528424,0.09980418682098424,0.16243405080452522,nan,nan,nan,0.02876868421849164,9.085157435999303e-05,0.0007117000311400877,0.004950231750604231,0.0001066260988286508,0.0011545309516809924,0.004430912968840099,0.00876171863955074,0.008260534314927646,0.08106893552139874,0.008387899900902305,,0.043233016940418895,0.004184887059432906,0.0066745849045416715,nan,nan,nan,0.23584759460438312,0.9951755272529581,0.970675329452795,nan,nan,nan,692.5345123430016,0.7552587440004572,693.289771087002,39.0697692920221,0.6894010580144823,39.759170350036584,0.001100519031751901,0.0364215619629249,1.4821910010068677,9.37368529463356e-08,3.0832130491658556e-08,True,138,692.5345123430016,0,0,0.0922749354055474,4.563873822396493,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M2.30-2.40/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,2.4,2.5,23548,SBsquared_exact+ffd,0.01,2,0.01961720444908859,0.001440097699525693,0.0016184212894700001,2.1374296374477915,0.153633713722229,0.21979098986325818,nan,nan,nan,0.029395647366943604,0.0003315946024186796,0.0002454264131031913,0.006280587385647796,0.0004011595603640153,0.0017309640343625464,0.004734851567523256,0.009678528660855695,0.00900347428728603,0.07950355921433928,0.009732829617564685,,0.04399887005802875,0.0037174710797485016,0.0055774207713309145,nan,nan,nan,0.2245980004535013,1.0464977138967224,0.9255227108392846,nan,nan,nan,738.404657815001,0.4706441559828818,738.8753019709839,36.192046709998976,0.4040070689516142,36.59605377895059,0.0010970670264214277,0.0190848620259203,0.8948396550258622,8.377608207155163e-08,2.9942188510562706e-08,True,146,738.404657815001,0,0,0.09084189273298249,3.505887126348578,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M2.40-2.50/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,2.5,2.6,23548,SBsquared_exact+ffd,0.01,2,0.019274928053252646,0.001327092010334764,0.00153529727012844,2.2224225950723357,0.13075394630432124,0.3542543373145719,nan,nan,nan,0.030773223017405964,0.00023016241640120652,0.00047699277800119296,0.005351665494000269,0.0004022947341235444,0.001253907411518831,0.004386732526802303,0.00954584087264791,0.008714705718529722,0.07849810795467219,0.008328256821915243,,0.04505460911988659,0.0031531496666385036,0.0059777900204535375,nan,nan,nan,0.18029785716979402,0.9973900450641393,0.85649294116464,nan,nan,nan,340.01030846778303,0.6911287326365709,340.7014372004196,29.016555899754167,0.6374439587816596,29.653999858535826,0.0011169826611876488,0.03237504418939352,1.3620677841827273,7.36110514765187e-08,2.5387609227155787e-08,True,130,340.01030846778303,0,0,0.09333660782063653,3.9899065448209914,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M2.50-2.60/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,2.6,2.7,23548,SBsquared_exact+ffd,0.01,2,0.019294904706648644,0.0011827071554286006,0.001776440233557941,2.4981360602196685,0.137337017059326,0.6118797774809024,nan,nan,nan,0.031065953617740543,7.904633389177617e-05,0.0011179931038266349,0.006023790616597006,0.00012958774378914339,0.0008982996274185845,0.00335886538981637,0.009035537572645679,0.008380301676338962,0.07695680231117681,0.008352429290458012,,0.04628273690200697,0.00211248338829067,0.009820792787929947,nan,nan,nan,0.1702886032176489,0.9961751366067619,0.6916827571881513,nan,nan,nan,354.4193876092322,0.42822592006996274,354.8476135293022,27.90691522695124,0.3747617551125586,28.2816769820638,0.0010144109837710857,0.017467903904616833,0.8214725446887314,7.08099667789952e-08,1.5232903961621047e-08,True,140,354.4193876092322,0,0,0.09126359102572149,2.8358128670380047,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M2.60-2.70/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,2.7,2.8,23548,SBsquared_exact+ffd,0.01,2,0.021439214000227937,0.005920947177049742,0.006154985946095711,2.4250280627515663,2.0625467598438267,2.2954989934173304,nan,nan,nan,0.03145518469720391,0.002935581070613583,0.006179780882266734,0.008623273315846976,0.005766623451982331,0.005640508505206464,0.002230295229759687,0.00818762129727204,0.008505037288739086,0.07619629039920942,0.010222442158535218,,0.048345540214248105,0.02768547012560233,0.03565749161674555,nan,nan,nan,0.1700529359917385,0.8397993726170435,0.7010005100656226,nan,nan,nan,306.62803951464593,0.43237785808742046,307.06041737273335,28.52319910004735,0.3810961712151766,28.904295271262527,0.0010008495301008224,0.017633266746997833,0.8321113483980298,9.043983251189047e-08,2.5880664822825302e-08,True,119,306.62803951464593,0,0,0.10456528137220174,40.49401224897339,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M2.70-2.80/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,2.8,2.9,23548,SBsquared_exact+ffd,0.01,2,0.019155261259686356,0.0011401969079288044,0.0011402004896989342,2.4373048998263833,0.15338668823242152,0.1533859952399088,nan,nan,nan,0.03511508125742967,0.00021030966516705373,0.00021031460665605104,0.0008805752948392327,0.0002895254210978,0.0002895226204764625,0.0006496176510789227,0.0006285290856446224,0.0006284875561276886,0.08017598229587561,0.0006272627035634155,,0.034725075766182834,0.0021178539458038535,0.0021178474944549093,nan,nan,nan,0.136962320869023,0.9976829462038905,0.9976797369584408,nan,nan,nan,827.7661302527413,0.47750433813780546,828.2436345908791,37.20029935054481,0.4149337252601981,37.61523307580501,0.0011086873710155487,0.02020405139774084,0.9137604599818587,7.858954731432277e-08,2.7254069116835413e-08,True,163,827.7661302527413,0,0,0.08911892080421624,3.1827361440744144,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M2.80-2.90/drift_SBsquared_exact+ffd/gmin0.01
eig,0.025,mach,0.0,2.9,3.0,23548,SBsquared_exact+ffd,0.01,2,0.01862360324432789,0.0010260359102995922,0.0010260400496400522,2.5802670198095643,0.1009523868560791,0.1009523868560791,nan,nan,nan,0.03409749135610548,0.00011604677142271357,0.00011605595089467852,0.001188159959674701,0.00012861765654282253,0.0001286070617238233,0.0008061879939958565,0.0020612118462765166,0.002061165670074375,0.07778761795800776,0.0013492652731903064,,0.03491208189741427,0.001838788359388349,0.0018387932273774528,nan,nan,nan,0.13004169028237453,0.9982885972984042,0.998284815019033,nan,nan,nan,343.2760341987014,0.6882597049698234,343.9642939036712,28.867887531407177,0.8180867726914585,29.685974304098636,0.0010145390406250954,0.032062459737062454,1.5394269130192697,9.188268901283436e-08,2.9515489401595635e-08,True,129,343.2760341987014,0,0,0.08783262912394355,1.8450984580128351,outputs/Mach_interpolation/naca0012/iso/hessian/eig/h0.025/M2.90-3.00/drift_SBsquared_exact+ffd/gmin0.01
